Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP043_sorted_q10_mrkDup.bam
IGKV1D-8	0
IGKV3D-7	0
ENSG00000275490	0
IGKV1OR2-118	0
ENSG00000265897	0
ENSG00000281904	0
ENSG00000230964	0
ENSG00000261600	0
LSP1P4	0
ENSG00000278131	0
RNA5SP100	0
DRD5P1	0
ENSG00000230572	0
NKAIN1P2	0
ENSG00000223703	0
KMT5AP2	2
ENSG00000286698	0
GGT8P	0
IGKV1OR2-1	0
ABCD1P5	0
ENSG00000237085	0
PABPC1P6	0
SLC9B1P2	0
ACTR3BP2	0
CHEK2P3	0
ENSG00000235147	0
IGKV1OR2-2	0
BMS1P23	0
ENSG00000261522	0
ENSG00000259916	9
CNN2P11	0
GXYLT1P7	0
CNN2P8	0
ENSG00000234837	0
CYP4F32P	1
ENSG00000232502	0
SNX18P14	0
ANKRD20A8P	0
RNU6-1320P	0
SOWAHCP5	0
ENSG00000259848	0
TEKT4	0
MTCO1P48	0
MTCO3P45	0
RPS24P6	0
ENSG00000231331	0
ENSG00000232594	1
ENSG00000233105	0
ENSG00000224585	0
ENSG00000233447	0
ENSG00000235186	0
RN7SL575P	0
ENSG00000233850	0
MAL	39
ENSG00000231062	0
ENSG00000287362	17
ENSG00000288960	0
MRPS5	108
ZNF514	0
ZNF2	27
SLC2AXP1	6
ENSG00000289370	0
ENSG00000233757	26
PROM2	1
KCNIP3	3
FABP7P2	0
FAHD2A	4
ENSG00000248821	0
ENSG00000233275	0
ENSG00000227120	0
UBTFL5	0
ENSG00000277747	0
ENSG00000234903	0
TRIM43B	0
ENSG00000238162	0
ENSG00000223917	0
ENSG00000237308	0
ENSG00000224719	0
TRIM64FP	0
ENSG00000272913	0
ENSG00000229689	0
ENSG00000236431	0
ENSG00000273305	0
ENSG00000233037	0
OR7E102P	2
TRIM51JP	0
ENSG00000274028	0
ENSG00000230083	0
TRIM43	0
ENSG00000236026	0
ENSG00000271003	0
ENSG00000270193	0
UBTFL3	0
ENSG00000275497	0
ENSG00000235959	0
ENSG00000236750	0
ENSG00000235584	0
GPAT2P1	7
LINC00342	12
ANKRD36C	68
RN7SL210P	2
FAHD2CP	2
GPAT2	0
ADRA2B	0
ASTL	11
DUSP2	5
ENSG00000228873	0
STARD7	403
STARD7-AS1	21
TMEM127	119
CIAO1	228
SNRNP200	764
ENSG00000230747	0
ITPRIPL1	20
NCAPH	10
NEURL3	11
ENSG00000235480	13
ARID5A	43
KANSL3	318
FER1L5	8
LMAN2L	56
CNNM4	2
MIR3127	0
CNNM3-DT	0
ENSG00000289135	25
CNNM3	4
ANKRD23	0
ANKRD39	5
SEMA4C	45
FAM178B	0
ENSG00000286654	3
RNA5SP101	0
ENSG00000275094	0
ENSG00000273634	0
ENSG00000248134	0
TRIM43CP	0
ENSG00000230343	0
ENSG00000236847	0
IGKV2OR2-1	0
IGKV2OR2-2	0
IGKV1OR2-3	0
GPAT2P2	0
FAHD2B	5
ENSG00000279791	0
RN7SL313P	0
ANKRD36	90
ENSG00000277701	0
ENSG00000237837	0
IGKV1OR2-9	0
IGKV2OR2-10	0
IGKV2OR2-7D	0
IGKV3OR2-5	0
IGKV1OR2-6	0
IGKV2OR2-7	0
IGKV2OR2-8	0
IGKV1OR2-11	0
ENSG00000230606	0
ENSG00000278766	0
ANKRD36B	4
ENSG00000235833	0
ENSG00000286036	0
UBTFL6	1
COX5B	336
ACTR1B	16
C2orf92	12
RNU4-8P	0
ZAP70	147
TMEM131	122
HMGN1P36	0
RNU7-96P	0
VWA3B	17
ATP5F1BP1	0
ENSG00000222000	0
CNGA3	6
ENSG00000227987	0
INPP4A	265
COA5	93
UNC50	9
MGAT4A	152
YWHAQP5	1
LINC02611	1
RNU4-84P	0
CRACDL	30
RNU7-46P	0
TSGA10	86
SMC3P1	0
ENSG00000241962	0
C2orf15	14
LIPT1	0
ENSG00000273155	0
MITD1	436
MRPL30	80
LYG2	0
LYG1	0
TXNDC9	134
EIF5B	1120
REV1	65
ENSG00000273306	11
AFF3	189
ENSG00000230393	0
LINC01104	3
LONRF2	7
CYCSP7	0
ENSG00000270699	0
CHST10	35
RALBP1P2	0
NMS	1
ARPP19P2	0
PDCL3	247
HMGN2P22	0
LINC01849	0
ENSG00000287832	0
NANOGNBP1	0
LINC01868	0
ENSG00000228488	0
ENSG00000286737	0
ENSG00000289077	0
NPAS2	32
ENSG00000232034	0
NPAS2-AS1	0
ENSG00000223947	0
RPL31	4110
TBC1D8	104
BBIP1P1	1
TBC1D8-AS1	0
CNOT11	159
RNF149	40
SNORD89	9
MIR5696	0
CREG2	2
ENSG00000226058	3
RFX8	3
LINC01870	0
RPS6P3	0
PRCPP1	0
ENSG00000286047	0
ENSG00000286101	0
MAP4K4	1648
ENSG00000288948	0
ENSG00000289167	0
LINC01127	20
IL1R2	8
ENSG00000287771	0
IL1R1	105
IL1R1-AS1	0
IL1RL2	1
FAM183DP	0
IL1RL1	4
IL18R1	21
SDR42E1P5	0
IL18RAP	24
MIR4772	0
ENSG00000236525	0
ENSG00000234389	62
SLC9A4	3
SLC9A2	0
MFSD9	56
TMEM182	5
LINC01796	0
LINC01935	0
ENSG00000227680	0
ENSG00000229209	14
ENSG00000227623	0
ENSG00000286290	11
CRLF3P1	0
ENSG00000221849	0
CAPZBP1	0
ENSG00000232597	0
ENSG00000236141	0
LINC01965	0
ENSG00000273515	0
ENSG00000228968	0
AHCYP3	0
ENSG00000227157	4
LINC01831	0
ENSG00000287793	0
LINC01102	21
LINC01103	13
ENSG00000231626	0
ENSG00000236109	0
ENSG00000288565	14
ENSG00000230690	5
RPL23AP27	0
ENSG00000228528	0
ENSG00000279904	0
LINC01114	0
PANTR1	3
HMGB3P11	0
ENSG00000269707	0
POU3F3	24
ENSG00000289498	0
LINC01159	0
ENSG00000287135	0
MRPS9-AS2	0
MRPS9	107
MRPS9-AS1	0
LINC01918	0
GPR45	0
ENSG00000272861	0
TGFBRAP1	160
ENSG00000235319	0
C2orf49-DT	8
C2orf49	57
FHL2	28
ENSG00000238273	0
ENSG00000287036	0
ENSG00000287308	0
NCK2	438
ENSG00000235522	13
ENSG00000234162	0
ECRG4	0
UXS1	1305
ENSG00000233339	0
ENSG00000273595	0
RPL22P10	0
SRSF3P4	0
RPS21P2	0
RPL27AP4	0
ILRUNP1	0
ENSG00000229682	0
ANAPC1P6	1
PLGLA	0
RGPD3	30
ENSG00000237666	0
CD8B2	3
ENSG00000232001	0
ENSG00000231505	0
EEF1A1P12	3
ST6GAL2	25
ST6GAL2-IT1	0
ENSG00000227294	0
ENSG00000286218	2
PPP1R2P5	0
ENSG00000226905	1
LINC01789	1
ENSG00000225588	0
LINC01885	0
LINC01886	1
ENSG00000286769	0
GACAT1	4
RGPD4-AS1	0
RGPD4	7
ENSG00000233494	0
ENSG00000227270	0
RPL22P8	1
SRSF3P5	0
SLC5A7	0
LINC01593	0
ACTP1	0
LINC01594	0
SETD6P1	0
SULT1C3	0
WASF1P1	2
SULT1C2	4
SULT1C2P2	0
SULT1C2P1	0
GMCL1P2	0
SULT1C4	18
SMIM12P1	1
GCC2	492
GCC2-AS1	0
LIMS1	2305
LIMS1-AS1	0
ENSG00000233648	0
RPL10P5	0
RANBP2	360
CCDC138	27
RPL39P16	0
EDAR	4
SH3RF3-AS1	6
SH3RF3	27
MIR4265	0
SNRPGP9	0
MIR4266	0
SEPTIN10	95
RPL37P12	0
ENSG00000230696	0
SOWAHC	43
ENSG00000230603	0
BMS1P19	0
SRSF3P6	0
RPL22P11	1
ENSG00000282033	0
RGPD5	0
LIMS3	0
ENSG00000284337	0
ENSG00000186148	0
ENSG00000283684	0
GPAA1P1	0
ZBTB45P1	0
LINC01123	0
ENSG00000235721	0
ENSG00000229730	0
ENSG00000283283	0
MIR4267	0
MALL	0
MIR4436B1	0
NPHP1	34
ACTR1AP1	0
MTLN	17
ENSG00000261760	0
ENSG00000282304	0
MALLP1	0
MIR4436B2	0
ENSG00000283167	0
ENSG00000226991	0
ENSG00000230650	0
LINC01106	14
ZBTB45P2	0
GPAA1P2	0
ENSG00000273471	0
ENSG00000184115	0
ENSG00000257207	0
LIMS4	0
ENSG00000227574	0
ENSG00000231583	0
RGPD6	0
ENSG00000231536	0
RPL22P12	2
BUB1	74
ENSG00000289202	0
ENSG00000235881	0
ACOXL	27
RPL5P9	0
MIR4435-2HG	179
ACOXL-AS1	0
BCL2L11	139
ENSG00000230499	0
ENSG00000227992	0
ENSG00000271590	0
ENSG00000229118	0
ENSG00000270190	0
RPS14P4	0
MIR4435-2	0
PAFAH1B1P2	0
ENSG00000285016	0
ENSG00000280878	0
SOCAR	0
DBF4P2	0
ENSG00000225744	0
ANAPC1	170
RPL34P8	0
ENSG00000227842	0
CENPNP2	0
MIR4771-2	0
ENSG00000230958	28
EEF1E1P1	0
MERTK	3
RN7SL297P	0
RTRAFP1	2
SLC30A6P1	0
ENSG00000286904	0
TMEM87B	135
ENSG00000287141	0
FBLN7	0
ENSG00000278962	2
ZC3H8	83
ENSG00000286545	0
ZC3H6	854
NDUFB4P6	0
ENSG00000236555	0
RGPD8	37
VINAC1P	0
TTL	117
POLR1B	40
CHCHD5	32
ENSG00000243389	0
ENSG00000228251	0
ENSG00000231747	5
SLC20A1-DT	0
SLC20A1	61
NT5DC4	33
CKAP2L	103
IL1A	4
ENSG00000287937	0
IL1B	130
ENSG00000280228	0
XIAPP3	0
IL37	5
CDK8P2	0
IL36G	0
HMGN2P23	0
POLR2DP1	0
IL36A	0
IL36B	0
IL36RN	16
IL1F10	0
RNU6-1180P	0
IL1RN	24
PSD4	322
ENSG00000234174	11
PAX8-AS1	35
PAX8	16
ENSG00000234997	0
ENSG00000289035	0
IGKV1OR2-108	0
ENSG00000272563	0
CBWD2	88
FOXD4L1	0
LINC01961	2
PGM5P4-AS1	0
PGM5P4	0
FAM138B	0
ENSG00000287165	0
MIR1302-3	0
WASH2P	7
DDX11L2	25
ENSG00000279267	8
RPL23AP7	413
RABL2A	22
SNRPA1P1	25
ACRP1	0
ENSG00000233479	0
ENSG00000227359	2
RNU6-744P	0
SLC35F5	122
MIR4782	0
ENSG00000244063	0
ACTR3-AS1	24
ENSG00000270019	0
ACTR3	2412
ENSG00000279957	0
LINC01191	0
ENSG00000243179	0
ENSG00000286513	0
ENSG00000235242	0
SEPHS1P7	0
RNU2-41P	0
DPP10	21
DPP10-AS3	0
DPP10-AS2	5
ENSG00000286776	0
DPP10-AS1	5
RPSAP23	0
ENSG00000287451	0
ENSG00000271667	0
ENSG00000224869	0
MTCYBP39	0
ENSG00000235871	0
MTND1P28	0
MTND2P21	18
MTCO1P43	1
RNU7-190P	0
ENSG00000227291	1
ENSG00000286370	0
ENSG00000238207	7
DDX18	177
ENSG00000236255	4
HTR5BP	0
CCDC93	240
ENSG00000224967	0
ENSG00000235066	5
ENSG00000272895	0
ENSG00000279227	0
RN7SL111P	0
INSIG2	11
THORLNC	8
LINC01956	2
EN1	12
MARCO	73
ENSG00000259094	0
C1QL2	0
RN7SL468P	0
STEAP3	12
STEAP3-AS1	0
C2orf76	13
DBI	648
TMEM37	20
SCTR	2
SCTR-AS1	13
CFAP221	6
TMEM177	0
RPL17P15	0
PTPN4	292
RPL27P7	0
EPB41L5	30
ENSG00000224789	0
MTATP6P26	0
MTCO3P43	0
MTND3P10	0
MTND4LP14	0
MTND4P26	0
MTND5P28	0
TMEM185B	10
RALB	726
ENSG00000289091	220
ENSG00000235840	0
INHBB	0
LINC01101	0
ENSG00000237614	0
ENSG00000232140	17
ENSG00000229774	0
GLI2	12
ENSG00000271709	8
ENSG00000234455	0
ENSG00000236145	0
TFCP2L1	31
RPS17P7	0
CLASP1	293
CLASP1-AS1	0
RNU4ATAC	9
NIFK-AS1	31
RPL12P15	0
ENSG00000279721	0
NPM1P32	1
NIFK	221
TSN	137
ENSG00000270798	0
LINC01823	2
ENSG00000286481	11
ENSG00000287871	0
ENSG00000237856	0
LINC01826	0
ENSG00000287854	0
ENSG00000226708	0
ELOAP1	0
PSMD14P1	0
ENSG00000279874	0
RN7SKP102	0
CNTNAP5-DT	2
CNTNAP5	0
MTND5P22	1
ENSG00000286384	0
ENSG00000270815	0
RNA5SP102	0
RNU6-259P	0
ENSG00000286206	0
LINC01889	0
ENSG00000224410	0
LINC01941	0
ENSG00000286515	0
ENSG00000235774	0
SLC6A14P3	0
YWHAZP2	5
ENSG00000288524	1
GYPC	1367
ENSG00000235128	1
RNU6-675P	0
TEX51	0
RNU7-182P	0
ENSG00000260634	1
ENSG00000286971	0
ENSG00000260163	0
BIN1	187
ENSG00000286400	0
NIFKP9	0
CYP27C1	6
WBP11P2	0
ERCC3	78
ENSG00000286145	0
MAP3K2	416
RNU6-1147P	0
MAP3K2-DT	11
ENSG00000287742	0
PROC	0
MIR4783	0
IWS1	300
ENSG00000231731	57
RNU4-48P	0
MYO7B	11
ENSG00000272789	0
LIMS2	84
GPR17	0
WDR33	251
SFT2D3	0
RNY4P7	7
ZFP91P1	0
POLR2D	102
RNU6-395P	0
RPS26P19	0
AMMECR1L	58
ENSG00000272667	0
ENSG00000286873	0
ENSG00000204399	0
SAP130	203
ENSG00000234044	0
UGGT1	274
SRMP3	0
ENSG00000232101	0
DYNLT3P2	0
RPL14P6	0
RPL21P34	0
HS6ST1	1
RNA5SP103	0
ISCA1P6	4
ENSG00000237532	3
ENSG00000238277	0
LINC01854	0
ENSG00000289374	0
PPIAP65	1
LINC02572	25
ENSG00000286957	1
PLAC9P1	0
LINC01856	0
RPL22P7	0
RAB6C-AS1	0
RAB6C	7
ENSG00000284619	0
ENSG00000286026	0
ENSG00000250207	0
ENSG00000217289	3
ARHGAP42P2	0
FAR2P1	0
ENSG00000286058	0
KLF2P1	0
CYP4F27P	0
POTEF	0
ENSG00000228471	0
POTEF-AS1	9
RNU6-1049P	0
MED15P9	0
CCDC74B	0
SMPD4	93
MZT2B	75
TUBA3E	3
ENSG00000227632	0
RHOQP3	0
NOC2LP1	0
ENSG00000234398	0
MED15P5	0
MTND1P29	0
MTND2P22	15
MTCO1P7	0
MTCO2P7	0
MTATP6P7	0
MTCO3P7	0
MTND3P15	0
ENSG00000284171	0
MTND4P27	0
MTND5P29	16
MTND6P8	0
MTCYBP8	0
RPL19P4	0
TEKT4P3	0
ENSG00000224352	0
CCDC115	81
IMP4	111
PTPN18	2246
FAR2P2	13
KLF2P2	0
CYP4F62P	0
POTEI	1
RNU6-473P	0
ENSG00000225819	0
CFC1B	0
ENSG00000225341	0
PRSS40B	0
PRSS40A	0
ENSG00000232408	0
CFC1	0
POTEJ	0
RNU6-848P	0
CYP4F30P	0
ENSG00000282944	0
FAR2P3	0
KLF2P3	0
GPR148	0
ENSG00000229797	0
AMER3	4
CYCSP8	0
ARHGEF4-AS1	13
ARHGEF4	26
ENSG00000281159	0
ENSG00000281516	0
SMIM39	0
FAM168B	316
PLEKHB2	284
NEK2P4	15
ENSG00000225448	0
NF1P8	7
ENSG00000285819	0
MED15P8	0
POTEE	9
RNU6-127P	0
FAR2P4	0
KLF2P4	0
ENSG00000284604	0
ARHGAP42P1	0
ENSG00000284706	0
SSBP3P2	0
RAB6D	18
ENSG00000283303	0
MTCYBP10	0
MTND6P10	0
MTND5P23	0
MTND4P21	0
ENSG00000284003	0
MTND3P18	4
MTCO3P18	0
MTATP6P4	0
MTCO2P18	0
MTCO1P18	0
MTND2P18	0
MTND1P26	0
MED15P3	0
ENSG00000276460	0
LINC01120	0
ENSG00000284659	0
GNAQP1	1
NOC2LP2	12
RHOQP2	0
ENSG00000273073	0
MZT2A	107
TUBA3D	0
MIR4784	0
SMPD4BP	14
CCDC74A	0
MED15P4	0
ENSG00000286208	0
POTEKP	37
RNU6-617P	0
LINC01087	2
GRAMD4P8	1
C2orf27A	4
ENSG00000288031	0
NBEAP2	0
TOMM40P4	0
CDRT15P4	0
CDRT15P3	0
ENSG00000274353	0
ENSG00000229203	0
ENSG00000232760	0
ENSG00000244337	0
ENSG00000235615	0
LINC01945	0
ENSG00000287414	1
ENSG00000226886	0
ENSG00000271179	0
ENSG00000225594	0
ENSG00000227745	0
ANKRD30BL	7
RNU6-1132P	0
RNA5-8SP5	0
MIR663B	0
CDC27P1	0
ENSG00000230803	0
ZNF285CP	21
ENSG00000272769	0
ENSG00000286833	0
FAM201B	0
RNU6-175P	0
GPR39	12
YBX1P7	0
RN7SKP103	0
LYPD1	0
ENSG00000230065	0
NCKAP5	35
ENSG00000286068	0
ENSG00000228721	0
NCKAP5-AS1	0
ENSG00000279512	17
NCKAP5-AS2	12
RNU6-579P	0
RN7SKP154	0
NCKAP5-IT1	0
ENSG00000223430	0
RN7SKP93	0
ENSG00000286697	0
MGAT5	315
MIR3679	0
ENSG00000289534	18
RNA5SP104	0
EDDM3CP	0
TMEM163	11
ENSG00000287463	6
CCNT2-AS1	13
VDAC2P4	0
ENSG00000228098	0
ACMSD	0
MIR5590	0
CCNT2	100
MAP3K19	22
RAB3GAP1	309
SNORA40B	0
ZRANB3	36
G3BP1P1	0
R3HDM1	682
RNU6-512P	0
MIR128-1	0
UBXN4	512
LCT	2
LCT-AS1	3
MCM6	169
MANEALP1	0
DARS1	466
DARS1-AS1	0
ENSG00000237262	0
CXCR4	174
HNRNPKP2	0
ENSG00000279024	0
UBBP1	0
RN7SKP141	0
SMC4P1	0
THSD7B	10
RNA5SP105	0
HNMT	73
LINC01832	0
RPL15P5	0
YWHAEP5	0
IDI1P1	0
RNF14P1	0
SPOPL-DT	0
ENSG00000230569	10
SPOPL	122
ENSG00000241772	0
ENSG00000260059	0
LINC02631	0
NXPH2	0
RN7SKP286	0
YY1P2	0
AHCYP4	0
ENSG00000287147	0
ENSG00000286778	0
ENSG00000226939	0
ENSG00000229131	0
MRPS18BP2	0
RPL9P13	0
ENSG00000223554	0
RN7SL283P	0
LINC01853	0
MTCO1P44	0
MTND2P19	0
MTND1P27	9
LRP1B	14
ENSG00000277306	0
MIR7157	0
COPRSP1	0
LRRC57P1	0
RNU6-904P	0
RPS16P3	0
ENSG00000244125	8
UBE2V1P14	14
RRN3P4	0
KYNU	126
SFXN4P1	0
ARHGAP15	376
MTCYBP11	0
MTND6P11	0
MTND5P24	0
MTND4P22	0
MTND4LP12	0
MTND3P9	0
MTCO3P5	0
MTATP6P5	0
MTCO2P5	0
ENSG00000257284	0
ENSG00000228655	10
ENSG00000283994	0
ARHGAP15-AS1	0
ENSG00000257277	0
ENSG00000257226	0
ENSG00000236356	0
ENSG00000232377	0
GTDC1	576
ZEB2	1395
ENSG00000283118	0
ENSG00000279166	2
ZEB2-AS1	0
ENSG00000275372	0
ENSG00000273537	0
ENSG00000277444	0
LINC01412	0
ENSG00000287115	0
TEX41	1
ENSG00000234940	0
ENSG00000276706	0
SGCEP1	0
LINC01966	0
ENSG00000235435	0
RPL6P5	0
ENSG00000225107	14
ENSG00000286225	0
ENSG00000226218	0
METAP2P1	10
ENSG00000233842	0
ENSG00000279876	0
RNU7-2P	0
RPL17P12	0
OTX2P2	0
PABPC1P2	0
LINC01911	0
ENSG00000271583	0
ENSG00000287847	0
RNU6-692P	0
RNU6-715P	0
RNA5SP106	0
ENSG00000229143	0
ACVR2A	78
RNU6-1275P	0
ENSG00000223911	0
ORC4	365
MBD5	391
ENSG00000281469	0
ENSG00000281772	0
ENSG00000212181	0
USP12P2	0
RPS29P8	0
EPC2	207
RNU2-9P	45
UBBP3	0
KIF5C-AS1	10
RPS20P13	0
USP8P2	0
KIF5C	34
ENSG00000289474	46
ENSG00000286167	1
LYPD6B	2
TXNP5	0
ENSG00000286335	0
FAM8A3P	0
LYPD6	0
RPL17P13	0
MMADHC	150
MMADHC-DT	0
RNU6-601P	0
LINC01931	0
ENSG00000286081	0
LINC01818	0
LINC01817	0
RND3	34
LINC01920	0
ENSG00000237220	0
ENSG00000232359	0
LINC02612	0
ENSG00000228064	0
ENSG00000222031	0
ENSG00000236885	0
FABP5P10	0
RBM43	23
NMI	305
TNFAIP6	0
MIR4773-2	0
MIR4773-1	0
RN7SL124P	0
RIF1	248
NEB	35
ARL5A	212
ENSG00000288066	1
ENSG00000283228	0
CACNB4	17
ENSG00000225214	0
STAM2	160
RPL30P2	0
ENSG00000286234	1
FMNL2	21
NUDCP1	0
ENSG00000287085	0
ENSG00000270776	0
ENSG00000286207	0
PRPF40A	486
ARL6IP6	107
ENSG00000234932	0
UBQLN4P2	0
ATP5PBP4	0
ENSG00000224612	0
ENSG00000226338	0
LINC01850	0
RPL23AP29	0
TUBAP13	0
ENSG00000227400	0
ENSG00000200377	0
RPRM	1
DNAJA1P2	0
GALNT13	2
PHBP4	0
ENSG00000224675	0
ENSG00000238004	0
RNA5SP107	0
ENSG00000287900	0
KCNJ3	25
CBX3P6	6
ENSG00000230991	0
RNU6-1001P	0
MTCO1P45	0
MTND2P20	0
ATP5F1AP2	0
MTND4P28	0
MTND5P30	21
MTND6P9	0
MTCYBP9	0
RNU6-546P	0
ENSG00000286679	4
LINC01876	3
HEBP2P1	0
ENSG00000282440	0
NR4A2	1
GPD2	101
LINC01958	0
RPLP0P7	0
ENSG00000287048	0
ENSG00000286889	0
ENSG00000286530	0
CDK7P1	0
GALNT5	22
RN7SKP281	0
ERMN	0
FAM133DP	1
CYTIP	424
ACVR1C	18
ENSG00000234584	0
ACVR1	63
UPP2	1
ENSG00000270557	0
RNU6-436P	0
ENSG00000271320	0
MTA3P1	0
RNU6-932P	0
PTP4A1P1	0
UPP2-IT1	0
CCDC148-AS1	0
CCDC148	0
HNRNPDLP2	0
RN7SL393P	0
PKP4	359
ENSG00000289488	0
RPL7AP22	0
PKP4-AS1	0
ENSG00000228586	0
ENSG00000231675	0
DAPL1	0
ENSG00000286621	0
OR7E89P	0
OR7E28P	0
OR7E90P	4
RNU2-21P	0
TANC1	61
BTF3L4P2	6
RNU6-580P	0
GSTM3P2	0
MIR6888	0
WDSUB1	41
BAZ2B	328
ENSG00000223642	0
ENSG00000270893	0
CAPZA1P2	0
BAZ2B-AS1	34
ENSG00000226266	8
RPS3AP13	0
MARCHF7	258
CD302	41
LY75-CD302	0
ENSG00000287091	0
LY75	36
ENSG00000227055	0
PLA2R1	1
ITGB6	0
ENSG00000285155	0
LINC02478	0
RBMS1	155
MIR4785	0
ENSG00000279844	0
RN7SL423P	0
ENSG00000232337	0
TANK-AS1	0
TANK	942
ENSG00000235724	0
LINC01806	15
ENSG00000225813	0
PSMD14	139
MXRA7P1	0
RNA5SP108	0
TBR1	0
ENSG00000224076	0
ENSG00000251621	0
SLC4A10	23
ENSG00000280105	0
AHCTF1P1	1
ENSG00000238570	0
ENSG00000226946	0
ENSG00000288091	9
KRT18P46	0
RPEP5	0
DPP4	11
DPP4-DT	0
TIMM8AP1	0
EIF3EP2	0
ENSG00000233397	0
GCG	2
ENSG00000236841	2
FAP	4
IFIH1	188
GCA	375
KCNH7	25
RNA5SP109	0
KCNH7-AS1	0
RPL7P61	0
RNU6-627P	0
FIGN	0
ENSG00000237844	0
PRPS1P1	0
CYP2C56P	0
GRB14	55
ENSG00000277998	0
COBLL1	421
ENSG00000224331	0
SNORA70F	0
ENSG00000236283	15
RNA5SP110	0
SLC38A11	13
RNA5SP111	0
SCN3A	12
SCN2A	48
MAPRE1P3	2
ENSG00000288089	0
CSRNP3	12
GALNT3	55
ENSG00000235192	0
ENSG00000229195	0
ENSG00000232411	42
TTC21B	89
TTC21B-AS1	0
SCN1A-AS1	9
SCN1A	28
RN7SKP152	0
SCN9A	15
SCN7A	5
ENSG00000283657	2
XIRP2	220
ENSG00000225182	0
XIRP2-AS1	0
B3GALT1	0
ENSG00000228222	0
RNU7-148P	0
CTAGE14P	0
B3GALT1-AS1	0
STK39	408
PHF5GP	1
RN7SL813P	0
CERS6	35
MIR4774	11
RNU6-766P	0
CERS6-AS1	0
NOSTRIN	91
SPC25	29
G6PC2	1
ABCB11	0
DHRS9	3
ENSG00000235321	0
UBE2V1P6	0
LRP2	22
BBS5	13
ENSG00000251569	0
KLHL41	7
FASTKD1	52
ENSG00000229827	0
PPIG	611
CFAP210	11
ENSG00000226072	0
PHOSPHO2	0
KLHL23	1
ENSG00000206961	0
PTCHD3P2	0
CYB5AP2	0
SSB	395
METTL5	90
UBR3	129
NSA2P5	0
RNU6-1006P	0
MYO3B	22
MYO3B-AS1	9
HMGB1P4	0
ENSG00000213981	0
ENSG00000275414	0
ERICH2-DT	0
LINC01124	2
SP5	0
EIF2S2P4	16
ENSG00000239467	0
ERICH2	0
GAD1	28
ENSG00000235934	0
ENSG00000286611	7
ENSG00000286115	0
GORASP2	183
TLK1	2100
METTL8	105
RPS26P20	0
DCAF17	66
DAP3P2	0
ENSG00000234061	0
RPS15P4	80
CYBRD1	26
RPL21P38	0
DYNC1I2	514
SLC25A12	41
RNU6-182P	0
HAT1	276
METAP1D	9
ENSG00000288958	0
DLX1	0
ENSG00000289413	0
DLX2	0
DLX2-DT	0
ENSG00000232555	0
ENSG00000288048	3
ENSG00000286557	0
ENSG00000278924	0
ITGA6	68
ENSG00000226963	0
ITGA6-AS1	3
ENSG00000225205	201
PDK1	128
ENSG00000230104	0
RAPGEF4-AS1	0
ENSG00000239041	0
RAPGEF4	9
ALDH7A1P2	0
MAP3K20	140
MAP3K20-AS1	0
RPS2P18	0
ENSG00000236391	0
CDCA7	12
JPT1P1	0
CBY1P1	0
PPIAP66	0
ENSG00000237016	6
ENSG00000237617	0
ENSG00000270460	0
RPL5P7	0
SP3	424
ENSG00000289296	0
ENSG00000271151	0
ENSG00000273258	3
LINC01960	0
RPSAP24	0
OLA1	132
ENSG00000270799	3
RN7SL65P	0
LRRC2P1	0
HNRNPA1P39	0
LINC01305	3
ENSG00000280414	0
SP9	0
CIR1	381
SCRN3	47
GPR155	31
GPR155-DT	0
RPA3P1	0
ENSG00000279884	0
ENSG00000236449	23
RNU6-5P	0
WIPF1	2250
ENSG00000237798	0
H3P6	358
CHRNA1	2
CHN1	0
RNU6-763P	0
RNU6-1290P	0
RPL21P31	0
ATF2	217
ENSG00000277948	0
MIR933	0
ENSG00000229750	0
ATP5MC3	59
RPS15AP14	0
ENSG00000229066	37
ENSG00000289349	11
EXTL2P1	0
ENSG00000235047	0
ENSG00000229779	0
LNPK	166
EVX2	0
HOXD13	2
HOXD12	2
HOXD11	0
HOXD10	26
HOXD-AS2	0
HOXD9	0
HOXD8	0
HOXD3	6
MIR10B	0
HOXD4	0
HAGLR	12
ENSG00000272729	0
HAGLROS	0
HOXD1	0
MIR7704	0
ENSG00000279160	0
ENSG00000218175	27
RPSAP25	18
MTX2	0
PPIAP67	0
LINC01117	0
ENSG00000229434	0
ENSG00000236231	0
MIR1246	0
LINC01116	3
RNU6ATAC14P	0
ENSG00000230552	0
FUCA1P1	0
ENSG00000223777	0
ENSG00000279205	0
ENSG00000227098	0
RNU6-187P	0
ENSG00000236501	4
ENSG00000229337	0
RNA5SP112	0
STUB1P1	0
KRT8P40	0
HNRNPA3	1332
MIR4444-1	0
NFE2L2	358
DNAJC19P5	0
MIR3128	0
ENSG00000222043	0
ENSG00000213963	0
ENSG00000271825	25
ENSG00000271996	0
MIR6512	0
ENSG00000280374	0
H3P7	0
ENSG00000238295	0
AGPS	145
TTC30B	0
ENSG00000237655	0
TTC30A	1
PDE11A	55
PDE11A-AS1	0
ENSG00000236664	0
API5P2	1
SDHDP5	0
RNU6-629P	0
CYCTP	0
ENSG00000227241	0
RBM45	21
RNU5E-9P	0
OSBPL6	7
CHROMR	3
PRKRA	21
PJVK	0
NUDCP2	0
FKBP7	0
PLEKHA3	94
TTN-AS1	10
TTN	161
ENSG00000270956	0
ENSG00000270277	0
ENSG00000279598	0
ENSG00000271011	0
ENSG00000270574	0
