Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/RSQ_051_sorted_q10_mrkDup.bam
CHIC2	378
ENSG00000269506	11
ENSG00000287534	2
ENSG00000251105	4
MORF4L2P1	2
GSX2	8
RPL22P13	3
PDGFRA	148
LINC02283	2
ENSG00000248518	1
ENSG00000251264	4
LINC02260	3
KIT	44
ENSG00000249727	0
LINC02358	30
ENSG00000248317	6
RPL38P3	0
RNU6-410P	1
ENSG00000250646	2
RN7SL424P	0
KDR	334
ENSG00000287060	31
RN7SL822P	0
ENSG00000250812	0
RNU6-746P	0
LRRC34P2	1
SRD5A3	19
ENSG00000288695	0
FCF1P8	2
SRD5A3-AS1	12
LINC02928	0
TMEM165	2687
CLOCK	479
RN7SKP30	3
ENSG00000272969	13
PDCL2	10
NMU	22
RNU6-276P	0
EXOC1L	27
EXOC1	424
RNU6-652P	0
ENSG00000286599	20
ENSG00000287382	71
CEP135	1062
CRACD	625
RNA5SP161	266
RNU6-197P	0
ENSG00000286093	12
MRPL22P1	1
AASDH	182
RPL7AP31	10
ENSG00000269921	0
PPAT	115
ENSG00000270147	10
ENSG00000283156	11
PAICS	521
ENSG00000289393	1
SRP72	1859
ARL9	28
THEGL	18
GLDCP1	10
HOPX	624
ENSG00000280285	11
ENSG00000288944	11
RPL17P20	6
ENSG00000227040	0
RN7SL492P	0
RN7SL357P	5
SPINK2	11
REST	2508
ENSG00000269949	4
NOA1	279
POLR2B	1323
RNU6-998P	12
IGFBP7	92
UBE2CP3	2
IGFBP7-AS1	54
ENSG00000287369	4
ENSG00000250192	4
RPS26P24	0
LINC02380	20
ENSG00000251459	7
ENSG00000251049	0
ENSG00000250333	16
ENSG00000249831	3
ENSG00000285998	10
SRIP1	0
ENSG00000249105	1
LINC02494	0
ENSG00000250078	2
ENSG00000251339	10
LINC02619	0
LINC02429	4
ENSG00000250375	0
ENSG00000286097	2
ENSG00000249111	0
ENSG00000249392	2
ENSG00000249892	2
RNU6-1325P	0
ENSG00000287174	1
ENSG00000283043	1
LINC02496	3
ENSG00000248237	3
MIR548AG1	0
LINC02271	7
ADGRL3	86
RPL17P19	7
ENSG00000205682	11
ENSG00000289308	24
ENSG00000226439	1
ADGRL3-AS1	0
RPS15AP17	7
ENSG00000288659	1
RPL21P47	0
ENSG00000250249	9
ENSG00000288567	0
ENSG00000248847	11
HMGN1P11	0
EXOC5P1	16
ENSG00000251055	5
LARP1BP1	3
ENSG00000250775	2
TECRL	20
RNU6-191P	0
DPP3P1	13
MTCO3P27	0
MTCYBP16	3
MTND6P16	5
MTND5P13	8
MTND4LP31	2
MTND3P24	2
MTCO3P28	4
ENSG00000244669	12
ENSG00000286664	33
LINC02232	41
ENSG00000248447	14
EFL1P2	5
ENSG00000249351	7
LINC02835	4
EPHA5	42
ENSG00000243199	46
EPHA5-AS1	8
ENSG00000248479	3
RNU2-40P	1
ENSG00000251527	0
ENSG00000249413	4
ENSG00000272304	11
IFITM3P1	3
ENSG00000287383	22
MIR1269A	0
RPS23P3	1
RNU6-699P	0
ENSG00000250075	13
RNU1-63P	0
RNA5SP527	1
ENSG00000250030	0
CENPC	639
STAP1	409
ENSG00000279464	23
UBA6	927
ENSG00000270257	3
UBA6-DT	159
ST3GAL1P1	6
ENSG00000270228	1
ENSG00000270292	3
GNRHR	20
TMPRSS11CP	11
TMPRSS11D	18
TMPRSS11A	18
TMPRSS11GP	16
RNU6-95P	0
POLR2MP1	1
MTND2P41	1
TMPRSS11F	13
SYT14P1	0
FTLP10	13
TMPRSS11BNL	22
TMPRSS11B	9
ENSG00000250642	2
ENSG00000248639	0
ENSG00000249531	2
APOOP4	16
YTHDC1	3356
MT2P1	14
TMPRSS11E	23
UGT2B29P	0
UGT2B17	18
ENSG00000249472	2
ENSG00000251101	9
ENSG00000251074	0
UGT2B15	6
ENSG00000248635	1
ENSG00000250376	0
ENSG00000251236	0
UGT2B10	13
ENSG00000251424	1
ENSG00000249235	2
ENSG00000251529	1
ENSG00000248547	0
ENSG00000248613	2
ENSG00000272626	0
ENSG00000249985	0
ENSG00000198277	3
UGT2A3	8
ENSG00000251498	5
ENSG00000249735	11
ENSG00000250277	7
UGT2B27P	1
ENSG00000249890	0
UGT2B26P	10
UGT2B7	18
ENSG00000248763	0
ENSG00000251284	0
ENSG00000250100	0
ENSG00000251427	2
ENSG00000196472	2
ENSG00000250696	4
UGT2B11	14
ENSG00000268803	0
ENSG00000249763	0
UGT2B28	48
ENSG00000251691	0
ENSG00000250612	0
ENSG00000268209	0
UGT2B25P	11
ENSG00000248824	2
UGT2B24P	3
ENSG00000250828	0
ENSG00000249686	4
UGT2B4	11
UGT2A3P7	1
ENSG00000251177	0
UGT2A2	0
UGT2A1	78
SULT1B1	478
SULT1D1P	3
ENSG00000284695	1
SULT1E1	2
ENSG00000251489	0
CSN1S1	7
CSN2	33
STATH	0
HTN3	19
HTN1	7
CSN1S2AP	0
PRR27	19
ODAM	16
FDCSP	6
CSN3	7
CABS1	6
SMR3A	6
SMR3B	4
OPRPN	55
MUC7	52
AMTN	9
AMBN	7
ENAM	66
ENSG00000286848	0
JCHAIN	166
UTP3	512
RNU6-520P	0
RNU6-784P	0
ENSG00000272986	4
RUFY3	267
GRSF1	884
RNU6-891P	0
ENSG00000289019	37
MOB1B	12293
DCK	2493
SLC4A4	111
ENSG00000249170	26
LDHAL6EP	21
GC	9
RNA5SP163	0
ENSG00000248567	11
NPFFR2	12
ADAMTS3	37
ENSG00000250877	0
HNRNPA1P67	4
RNU4ATAC9P	0
RNU6ATAC5P	0
COX18	78
ANKRD17	4062
HMGA1P2	0
ANKRD17-DT	6
ENSG00000221639	0
ENSG00000249976	0
ALB	365
AFP	24
AFM	23
LINC02499	2
ENSG00000249970	0
RASSF6	48
ENSG00000289530	0
UMLILO	8
CXCL8	61
ENSG00000249051	4
CXCL6	19
PPBPP1	23
PF4V1	22060
CXCL1	54
HNRNPA1P55	1
CXCL1P1	3
PF4	5488
ENSG00000288796	166
PPBP	69260
CXCL5	6227
ENSG00000287037	147
RN7SL218P	10
CXCL3	462
PPBPP2	19
ENSG00000288019	0
ENSG00000251017	26
CXCL2	90
ENSG00000289241	0
MTHFD2L	775
ENSG00000269559	0
EPGN	35
EREG	28
ENSG00000250532	0
AREG	3
ENSG00000249942	17
BTC	6
ENSG00000287375	8
HSPE1P23	0
PARM1	104
PARM1-AS1	25
ENSG00000248165	0
LINC02562	8
ENSG00000250315	5
ENSG00000250560	0
ENSG00000251185	0
ENSG00000251454	0
LINC02483	20
ENSG00000248646	12
ENSG00000250735	5
RCHY1	782
THAP6	237
ODAPH	22
CDKL2	4
G3BP2	6227
USO1	1413
ENSG00000229717	5
RNU2-16P	0
PPEF2	28
NAAA	77
SDAD1	853
SDAD1-AS1	5
CXCL9	117
ART3	41
CXCL10	78
CXCL11	33
ENSG00000225846	0
NUP54	1048
ENSG00000286074	2
SCARB2	441
FAM47E	76
ENSG00000287401	7
FAM47E-STBD1	0
ENSG00000289515	21
STBD1	11
CCDC158	56
SNX5P1	6
RNU6-1000P	0
ENSG00000240426	0
ENSG00000199857	3
SHROOM3	36
ENSG00000249278	0
RNU6-145P	0
MIR4450	0
MIR548AH	0
SHROOM3-AS1	24
ENSG00000224218	0
ENSG00000270244	2
ENSG00000242727	0
SOWAHB	8
ENSG00000289586	84
SEPTIN11	5727
TXNP6	5
CCNI	7121
ENSG00000289443	14
ENSG00000288888	13
ENSG00000289496	4
RPL7P17	1
ENSG00000271676	7
RNU6-1187P	10
CCNG2	731
ENSG00000270669	4
ENSG00000250006	4
ENSG00000248831	22
ENSG00000249036	0
CXCL13	5
ENSG00000221711	0
CNOT6L	3155
ENSG00000289379	0
MRPL1	107
ENSG00000250214	0
ENSG00000248926	6
HMGB1P44	0
HNRNPA1P56	4
ENSG00000248128	0
ENSG00000249072	11
FRAS1	195
SERBP1P5	12
MICOS10P4	0
ANXA3	906
LINC01094	94
HIGD1AP13	8
ENSG00000287632	107
ENSG00000239793	2
BMP2K-DT	23
BMP2K	2241
ENSG00000266270	0
PAQR3	83
RN7SL127P	2
LINC01088	614
NAA11	28
GK2	0
LINC00989	16636
OR7E94P	708
ENSG00000251399	35
LINC02469	60
PCAT4	14
ANTXR2	1277
KPNA2P1	12
RPSAP39	0
PRDM8-AS1	5
PRDM8	73
FGF5	26
CFAP299	39
ENSG00000232327	15
BMP3	17
PRKG2	69
PRKG2-AS1	3
RNU5A-2P	0
RASGEF1B	349
MTCYBP44	0
COX5BP1	3
ENSG00000252762	0
NPM1P41	0
HNRNPA3P13	22
RNU6-499P	0
BIN2P1	27
VAMP9P	4
ENSG00000273156	20
ENSG00000289480	8
HNRNPD	4843
HNRNPD-DT	2
IGBP1P4	0
SNORD42	0
HNRNPDL	2429
ENOPH1	370
TMEM150C	92
RPL7AP26	8
ENSG00000227304	2
ENSG00000289186	4
ENSG00000249960	4
ENSG00000248113	16
LINC00575	16
ENSG00000286490	6
SCD5	72
ENSG00000270480	2
MIR575	13
ENSG00000270842	1
SEC31A	2453
THAP9-AS1	122
THAP9	67
LIN54	2495
RNU6-615P	0
COPS4	683
ENSG00000286035	30
PLAC8	3541
ENSG00000250057	9
ENSG00000250677	0
ENSG00000248401	0
COQ2	92
HPSE	860
ENSG00000274154	0
ENSG00000251647	2
HELQ	340
MRPS18C	536
ABRAXAS1	626
SLC25A14P1	7
RPL30P5	3
GPAT3	73
ENSG00000249171	25
ENSG00000250546	36
RNU6-774P	0
ENSG00000214980	1
ENSG00000248749	24
NKX6-1	40
RPL3P13	9
CDS1	45
WDFY3	722
RN7SL552P	0
WDFY3-AS1	0
RNU6-469P	0
WDFY3-AS2	43
ENSG00000286189	0
RN7SKP48	27
ENSG00000248725	6
ARHGAP24	403
MIR4451	0
MAPK10	429
MAPK10-AS1	1
RN7SKP96	2
MIR4452	0
PTPN13	234
SLC10A6	23
ENSG00000243312	2
C4orf36	2
ENSG00000250202	0
ENSG00000285458	4
ENSG00000251411	0
ENSG00000284968	53
AFF1	4348
TECRP1	8
KLHL8	1338
ENSG00000248196	1
GAPDHP60	8
ENSG00000250572	0
MIR5705	0
HSD17B13	19
ENSG00000255723	0
HSD17B11	490
RN7SL681P	0
ENSG00000249262	0
NUDT9	152
ENSG00000272856	0
SPARCL1	987
ENSG00000249001	9
DSPP	25
DMP1	25
CHCHD2P7	0
IBSP	17
MEPE	16
HSP90AB3P	31
ENSG00000286618	15
SPP1	31
RNU1-36P	0
ENSG00000289034	11
PKD2	370
ABCG2	94
ENSG00000241853	0
RNU6-818P	2
RNU6ATAC31P	2
ENSG00000251285	3
RNU6-1298P	0
PPM1K	780
RNU6-112P	0
PPM1K-DT	26
ENSG00000287181	4
ENSG00000286978	18
HERC6	253
HERC5	259
NCOA4P2	13
PYURF	0
PIGY	0
ENSG00000287542	0
PIGY-DT	3
ENSG00000249755	3
RN7SKP244	6
HERC3	19
RNU6-33P	6
NAP1L5	107
FAM13A-AS1	77
ENSG00000278151	0
ENSG00000276003	0
FAM13A	332
TIGD2	69
ENSG00000270720	5
RNU6-907P	0
GPRIN3	823
ENSG00000251095	49
ENSG00000288563	25
SNCA	40391
ENSG00000274238	0
ENSG00000277695	7
ENSG00000276542	7
SNCA-AS1	33
MMRN1	7064
ENSG00000287239	4
CCSER1	229
RN7SKP248	0
ENSG00000251401	0
TMSB4XP8	3006
ENSG00000248984	12
ENSG00000249049	6
ENSG00000279013	0
KRT19P6	0
ENSG00000249052	1
PMPCAP1	9
ENSG00000287392	0
ENSG00000280056	3
LNCPRESS2	0
ENSG00000248511	9
GRID2	86
MTND1P19	3
RACK1P3	5
ENSG00000248627	0
ENSG00000248750	2
ENSG00000250908	2
RNA5SP164	7
ATOH1	26
SMARCAD1-DT	0
HMGB3P15	8
SMARCAD1	552
HPGDS	5
ENSG00000287552	14
RPL35AP11	12
PDLIM5	2902
ENSG00000249951	0
BMPR1B-DT	0
BMPR1B	69
UNC5C	67
UNC5C-AS1	18
RPL30P6	0
PDHA2	4
RNU6-1059P	0
RNU6-34P	0
ENSG00000250655	0
LINC02267	65
RN7SKP28	0
ENSG00000287841	20
COX7A2P2	5
ENSG00000253170	0
STPG2	51
ENSG00000254044	0
STPG2-AS1	26
CRYZP2	1
RPL5P12	6
DUTP8	0
ENSG00000214559	0
ENSG00000289532	15
RAP1GDS1	1184
ENSG00000242318	0
TSPAN5	1545
ENSG00000251523	6
TSPAN5-DT	80
ENSG00000249764	0
BTF3P13	0
EIF4E	2755
TBCAP3	0
ENSG00000263923	9
FAM177A1P1	21
ENSG00000287512	1
RNU7-149P	0
NDUFS5P4	3
METAP1	855
MIR3684	0
ABT1P1	0
ENSG00000272777	0
ADH5	742
ENSG00000246090	206
ADH4	26
PCNAP1	5
ADH6	77
ADH1A	19
ADH1B	44
ADH1C	9
ADH7	1
ENSG00000250300	8
C4orf17	10
TRMT10A	168
MTTP	22
ENSG00000248676	0
C4orf54	33
DAPP1	22984
ENSG00000279913	0
LAMTOR3	424
DNAJB14	710
ENSG00000279098	0
H2AZ1	737
H2AZ1-DT	40
ENSG00000250403	26
DYNLL1P6	1
DDIT4L	5
DDIT4L-AS1	14
EMCN	429
ENSG00000286150	0
LINC01216	5
LINC01217	32
LINC01218	107
PPP3CA	1823
MIR8066	0
MIR1255A	0
FLJ20021	28
BANK1	9181
ENSG00000286124	0
RNU6-462P	0
MTND5P5	0
ENSG00000251309	3
SLC39A8	289
RN7SL728P	0
ENSG00000248161	0
ENSG00000251572	1
ENSG00000260651	2
NFKB1	1397
MANBA	854
ENSG00000241981	1
LRRC37A15P	1
KRT8P46	37
ENSG00000224207	0
ENSG00000251288	12
UBE2D3	7208
ENSG00000286242	5
UBE2D3-AS1	23
RNU7-151P	14
CISD2	1345
SLC9B1	52
PABPC1P7	3
ACTR3BP4	0
SLC9B2	147
BDH2	73
CENPE	552
LINC02428	14
TACR3-AS1	1
ENSG00000250920	37
DDX3P3	0
TACR3	12
ENSG00000286291	15
RNU6-635P	2
LINC02503	7
ENSG00000251170	30
CXXC4	167
CXXC4-AS1	46
ENSG00000250670	25
ENSG00000248242	277
ENSG00000244470	10
ENSG00000248373	170
RNU6-351P	0
ENSG00000276992	0
ENSG00000251473	5
ENSG00000252136	0
ENSG00000251259	20
TET2	5100
TET2-AS1	1
RN7SL89P	2
PPA2	1425
RNU6-553P	0
EEF1A1P9	11
PIMREGP2	30
ATP5F1EP1	1
ENSG00000250522	9
ARHGEF38	31
ARHGEF38-IT1	0
ENSG00000248778	0
INTS12	197
GSTCD	101
GSTCD-AS1	26
NPNT	57
ENSG00000250740	0
ENSG00000249635	22
TBCK	446
AIMP1	804
GIMD1	14
LINC02173	0
ENSG00000286147	26
ACTR6P1	0
DKK2	26
RAC1P5	0
ENSG00000251081	11
RNU6-551P	0
PAPSS1	828
SGMS2	86
CYP2U1-AS1	31
RNU6-733P	0
CYP2U1	35
ENSG00000249604	17
HADH	430
LEF1	1202
LEF1-AS1	29
RPSAP34	0
ZACNP1	5
EXOC7P1	4
RPL34-DT	40
RPL34	15568
OSTC	205
RNU6-431P	1
ENSG00000286136	1
ETNPPL	53
ENSG00000249257	3
RCC2P8	15
COL25A1	59
COL25A1-DT	5
RBMXP4	5
SEC24B-AS1	32
SEC24B	1407
RN7SL55P	3
MIR576	0
SETP20	22
CDC42P4	0
MCUB	445
HIGD1AP14	4
CASP6	340
ENSG00000273447	3
PLA2G12A	3796
ENSG00000285330	0
CFI	25
GAR1-DT	0
GAR1	160
RRH	14
LRIT3	60
KRT19P3	2
EGF	2650
RNU6-35P	0
ELOVL6	110
RN7SL275P	0
ENSG00000248200	8
ENSG00000288913	7
HSBP1P2	0
RNF14P2	0
RNU6-205P	7
ZBED1P1	9
ENPEP	40
RPL7L1P13	3
ZNF969P	0
ENSG00000199894	0
ENSG00000250511	2
PANCR	7
PITX2	70
ENSG00000289096	0
LINC01438	16
MIR297	0
ENSG00000288692	2
LYPLA1P2	0
ENSG00000251312	0
RNU6-289P	0
ENSG00000248656	17
ENSG00000241722	13
ENSG00000250855	5
ENSG00000249815	12
ENSG00000288691	17
ENSG00000288685	80
CCDC34P1	2
TUBB8P3	16
ENSG00000240459	10
FAM241A	275
ENSG00000243280	10
AP1AR-DT	14
AP1AR	341
ENSG00000272567	2
TIFA	271
ALPK1	284
RTEL1P1	29
TOX4P1	32
NEUROG2	29
NEUROG2-AS1	6
RPL23AP94	0
ZGRF1	375
H3P14	11
LARP7	668
MIR302CHG	0
MIR367	0
MIR302D	0
MIR302A	0
MIR302C	0
MIR302B	0
OSTCP4	0
ENSG00000250046	2
GET1P1	0
RPL32P13	0
RPL7AP30	19
ENSG00000250500	15
ANK2	233
ENSG00000234841	7
ENSG00000251126	0
ENSG00000228814	0
ANK2-AS1	41
ENSG00000249373	3
MIR1243	0
MIR8082	4
ENSG00000196656	377
CAMK2D	763
RN7SL184P	6
RNU1-138P	0
ENSG00000250229	0
ARSJ	48
ENSG00000249304	2
ENSG00000248716	0
ENSG00000288781	0
UGT8	68
MIR577	0
CIR1P2	23
RN7SL808P	3
NDST4	12
MRPS33P3	0
RPF2P2	1
PGAM4P2	8
KRT18P21	1
ENSG00000249259	3
EIF3KP3	3
TTC39CP1	2
MTRNR2L13	8
MIR1973	0
TRMT112P1	0
CUL4AP1	5
ENSG00000250791	12
ACTN4P1	5
ENSG00000287845	10
ENSG00000287520	34
ENSG00000287290	16
ENSG00000286637	25
RNU6-119P	0
ENSG00000271053	0
TRAM1L1	24
ENSG00000223605	0
LINC02262	11
LINC02263	60
LINC01378	56
RPSAP35	4
NT5C3AP1	70
ENSG00000286269	35
ENSG00000288921	0
LINC02264	4
NDST3	253
FKBP4P1	6
SNHG8	549
SNORA24	0
PRSS12	19
NDUFS5P5	4
ENSG00000273716	1
CEP170P1	22
ENSG00000260404	108
RNU6-1054P	0
CICP16	22
SEPTIN14P4	6
METTL14-DT	45
METTL14	476
SEC24D	517
SYNPO2	311
ENSG00000249002	7
MYOZ2	10
ENSG00000178636	10
USP53	271
C4orf3	3606
FABP2	15
KLHL2P1	2
RNU4-33P	0
ENSG00000249244	12
GTF2IP12	78
ENSG00000260091	0
RNU6-1217P	0
SEPTIN7P14	88
ENSG00000250950	0
PDE5A	22589
ENSG00000221245	0
ENSG00000286241	15
LINC01365	5
ENSG00000250183	10
LINC02502	5
ENSG00000253825	2
MAD2L1	142
MAD2L1-DT	75
LTV1P1	4
SAR1AP3	2
ENSG00000249409	0
PRDM5	430
RNU6-550P	0
SETP12	79
NDNF	28
RN7SKP137	2
NDNF-AS1	11
ENSG00000271302	0
TNIP3	105
RNU6-948P	0
QRFPR	21
ENSG00000213480	6
TUBB4BP5	2
ANXA5	2000
SMIM43	9
PP12613	14
EXOSC9	419
CCNA2	113
BBS7	170
BBS7-DT	15
TRPC3	59
ENSG00000289342	1
ENSG00000237868	3
RN7SL335P	4
KIAA1109	1554
ADAD1	14
IL2	7
IL21	12
IL21-AS1	38
ENSG00000287692	23
CETN4P	31
BBS12	84
ENSG00000244083	3
FGF2	401
ENSG00000240775	0
ENSG00000273007	26
NUDT6	59
SPATA5	405
ENSG00000250322	0
ENSG00000287951	0
SPRY1	107
ENSG00000249125	11
LINC02435	5
LINC01091	51
ENSG00000226655	16
RPL21P50	2
ENSG00000250458	2
ENSG00000286700	7
PPIAP76	1
ENSG00000249837	0
ENSG00000286734	9
TUBAP10	11
TECRP2	2
LINC02516	9
ANKRD50	294
FAT4	185
MIR2054	0
ENSG00000250149	0
NUP58P1	2
TMEM248P1	5
LINC02379	10
H3P15	2
ENSG00000286251	6
RBM48P1	19
ENSG00000250945	1
ENSG00000248491	23
ENSG00000287101	17
ENSG00000248209	0
ENSG00000249795	1
ENSG00000287021	14
INTU	138
SLC25A31	4
HSPA4L	63
ENSG00000282855	2
ENSG00000244021	6
ENSG00000261668	19
PLK4	104
RNU6-583P	0
MFSD8	186
ABHD18	618
LARP1B	1920
ENSG00000241651	6
FOSL1P1	0
PGRMC2	203
LINC02615	116
ENSG00000273077	0
ENSG00000248187	18
ENSG00000248802	11
ENSG00000289243	7
JADRR	8
JADE1	577
SCLT1	8452
ENSG00000275647	0
ENSG00000281369	1
C4orf33	148
CDRT15P11	13
ZSWIM5P3	6
ENSG00000251195	0
ENSG00000250193	5
ENSG00000287748	3
LINC02466	17
LINC02465	63
EEF1GP8	18
LINC02479	15
PGBD4P4	6
GAPDHP56	3
ENSG00000280059	10
ENSG00000250503	0
ENSG00000287924	16
ENSG00000250213	4
RNU6-224P	0
LINC02377	10
ENSG00000248715	0
RN7SL205P	0
SNHG27	6
ENSG00000249416	0
RPL7AP28	9
ENSG00000251555	3
ENSG00000251598	9
ENSG00000249463	6
ELL2P2	1
ENSG00000248369	13
LINC01256	0
AARS1P1	5
ENSG00000251488	2
ENSG00000249513	0
PCDH10-DT	60
R3HDM2P1	8
PCDH10	60
ENSG00000286467	3
ENSG00000250191	0
ENSG00000251388	9
ENSG00000251199	42
ENSG00000286253	15
PABPC4L	42
PES1P1	21
LINC02462	12
ENSG00000249000	1
ENSG00000249847	4
ENSG00000251228	0
ENSG00000241411	0
EEF1A1P35	3
ENSG00000248434	19
LINC02485	0
KRT18P54	0
TARS2P1	19
ENSG00000250865	1
LINC00613	2
RNU1-89P	4
ENSG00000251492	1
ENSG00000261166	4
ENSG00000251567	16
ENSG00000250665	9
TERF1P3	2
ENSG00000279749	2
LINC02511	20
LINC02510	0
SERF1AP1	2
STMN1P2	0
RPS23P2	4
PCDH18	19
LINC02172	12
ENSG00000280352	0
ENSG00000250126	0
ENSG00000250777	20
ENSG00000287441	4
ENSG00000250034	0
ENSG00000287144	12
LINC00616	33
SLC7A11-AS1	59
SLC7A11	167
ENSG00000249091	0
LINC00498	1
LINC00499	123
LINC00500	1
ENSG00000248305	6
ENSG00000248795	5
ENSG00000250977	8
ENSG00000250501	18
ENSG00000250195	8
ENSG00000250577	0
NOCT	31
ELF2	1630
RNU6-531P	5
RN7SL382P	0
PPP1R14BP3	9
ENSG00000288785	4
RN7SL311P	11
RNU6-506P	0
RNU6-1074P	0
MGARP	0
NDUFC1	967
NAA15	709
RNU6-1214P	1
RAB33B-AS1	70
ENSG00000248863	4
ENSG00000239005	0
RAB33B	350
SETD7	901
FTH1P24	0
ENSG00000272717	3
ENSG00000261268	24
ENSG00000286896	25
MGST2	78
RN7SKP237	13
H3P16	89
MAML3	1751
ENSG00000286320	28
RN7SKP253	2
ENSG00000250698	2
SCOC	574
SCOC-AS1	104
NDUFB4P9	0
RPL14P3	2
CLGN	41
MGAT4D	21
ENSG00000280262	13
ELMOD2	118
UCP1	3
ENSG00000287449	5
RN7SL152P	0
ENSG00000248621	0
TBC1D9	839
TNRC18P1	40
RNY1P14	5
ENSG00000248335	0
ENSG00000273472	27
RNF150	77
ZNF330	431
ENSG00000248747	2
LINC02432	156
ENSG00000250189	14
ENSG00000272632	4
LINC02276	5
IL15	59
INPP4B	1829
RPL5P13	4
LSM3P4	0
ENSG00000251248	0
ENSG00000249806	0
USP38-DT	20
ENSG00000251300	6
USP38	426
ENSG00000250969	1
GAB1	755
MIR3139	0
ENSG00000228981	3
ENSG00000286771	4
RPSAP36	4
ENSG00000250540	0
SMARCA5-AS1	19
SMARCA5	18523
ENSG00000248924	0
ENSG00000251600	1650
GUSBP5	8
FREM3	53
ENSG00000250345	3
GYPE	62
ENSG00000249741	34
GYPB	299
ENSG00000286055	47
GYPA	294
ENSG00000285783	11
ENSG00000285713	0
ENSG00000261129	0
KRT18P51	5
HHIP-AS1	12
HHIP	61
ENSG00000289314	18
ENSG00000273621	0
ANAPC10	113
HSPD1P5	0
ENSG00000250406	9
ENSG00000251452	3
RN7SKP235	3
ABCE1	855
OTUD4	1105
RPS23P4	0
LINC02266	21
RTN3P1	5
ENSG00000278943	9
ENSG00000286420	7
NMNAT1P4	3
SMAD1	372
SMAD1-AS2	11
SMAD1-AS1	0
MMAA	115
NCOA4P3	18
ENSG00000248356	3
C4orf51	7
ZNF827	371
ENSG00000279481	42
ENSG00000251687	4
ENSG00000260303	53
LINC01095	54
LSM6	1069
ENSG00000279845	8
REELD1	18
ENSG00000251010	7
SLC10A7	232
MIR7849	0
ENSG00000288998	1
RNU1-44P	0
POU4F2	8
TTC29	29
ENSG00000248764	7
ENSG00000248346	9
ENSG00000260090	8
ENSG00000279376	15
ENSG00000286371	4
MIR548G	0
ENSG00000241281	2
PRMT5P1	0
EDNRA	25
ENSG00000280219	29
GTF2F2P1	5
LINC02507	20
TMEM184C-DT	7
TMEM184C	188
PRMT9	146
ARHGAP10	3975
RNA5SP165	0
MIR4799	0
RN7SL254P	2
ENSG00000270387	14
NR3C2	232
ENSG00000250354	4
ENSG00000287292	21
ASS1P8	14
RNA5SP166	0
ENSG00000250357	1
ATP5MGP4	4
ENSG00000279016	1
ENSG00000249317	15
RNU7-197P	0
ENSG00000249752	2
LINC02430	7
LINC02355	20
IQCM	10
ENSG00000287565	13
ENSG00000250905	0
AKIRIN2P1	0
RNA5SP167	0
RNU6-1230P	0
ENSG00000250704	0
ENSG00000286711	18
DCLK2	105
RNU7-194P	0
LRBA	11831
ENSG00000248521	5
ENSG00000249690	16
MAB21L2	3
ZBTB8OSP1	4
RNA5SP168	4
AK4P6	0
RPS3A	17664
SNORD73B	2
SH3D19	414
SNORD73A	0
ENSG00000270681	6
ENSG00000249012	1
PRSS48	5
ENSG00000250350	0
RNU6-1282P	2
ENSG00000270265	13
FHIP1A-DT	29
FHIP1A	109
RN7SKP35	0
GATB	145
ENSG00000251455	5
ENSG00000249184	18
ENSG00000286761	16
ENSG00000249708	6
ENSG00000249818	5
ENSG00000248991	12
ENSG00000286066	16
ENSG00000251249	17
RNA5SP169	1
ENSG00000286720	102
LINC02273	25
ENSG00000287504	13
ENSG00000250706	19
ENSG00000251377	24
RN7SL446P	2
ENSG00000270302	0
ENSG00000270883	3
FBXW7	4334
FBXW7-AS1	0
ENSG00000287555	45
MIR3140	0
MIR4453HG	40
MIR4453	0
RPS3AP18	0
ENSG00000240669	12
TMEM154	779
ENSG00000248571	17
TIGD4	14
ARFIP1	254
NSA2P6	0
FAM192BP	28
ENSG00000287642	61
FHDC1	694
ENSG00000249022	8
TRIM2	170
ENSG00000288637	21
RNU6-1196P	0
ANXA2P1	11
MND1	0
RN7SL419P	0
TMEM131L	588
ENSG00000287216	0
ENSG00000250771	51
WDR45P1	0
TLR2	93
RNF175	45
ENSG00000249309	0
SFRP2	31
ENSG00000280241	10
DCHS2	67
ENSG00000278981	0
ENSG00000280005	0
ENSG00000249200	0
ENSG00000250609	7
PLRG1	397
RNU6-1285P	0
ENSG00000248611	0
FGB	27
FGA	31
FGG	23
ENSG00000287770	0
LRAT	26
NDUFB2P1	15
ENSG00000249041	2
ENSG00000249692	14
RBM46	7
RNU2-66P	0
RNU2-44P	11
ENSG00000250910	65
NPY2R-AS1	1
NPY2R	5
ENSG00000249924	0
MAP9	73
YWHAEP4	0
ENSG00000250398	26
ENSG00000271606	0
ENSG00000287730	6
MTCYBP17	2
MTND6P17	1
MTND5P9	4
MTND4P8	8
MTND3P3	7
MTCO3P9	0
MTATP6P9	13
MTCO2P9	14
MTCO1P9	3
MTND2P33	11
MTND1P22	24
ENSG00000251244	12
GUCY1A1	3886
ENSG00000260244	0
GUCY1B1	6654
ASIC5	5
TDO2	20
CTSO	150
ENSG00000289320	6009
FTH1P21	2
ENSG00000251511	1
LINC02272	0
ENSG00000249479	0
ENSG00000248912	13
PDGFC	1315
ENSG00000248629	0
ENSG00000280284	2
ENSG00000278880	1
ENSG00000250622	1
RPPH1-3P	1
GLRB	0
RNU6-582P	2
GRIA2	79
ENSG00000249819	4
ENSG00000286133	18
