Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_177_sorted_q10_mrkDup.bam
GRPEL1	367
LINC02447	3
RN7SKP36	0
SORCS2	32
MIR4798	2
PSAPL1	1
MIR4274	0
AFAP1-AS1	29
AFAP1	178
ENSG00000287164	2
ENSG00000228919	0
ABLIM2	34
MIR95	0
ENSG00000273267	49
ENSG00000251460	0
GMPSP1	0
SH3TC1	109
HTRA3	0
LINC02517	2
ENSG00000251615	23
ACOX3	21
RNA5SP152	0
TRMT44	43
ENSG00000251186	0
ENSG00000205959	0
GPR78	27
CPZ	0
ENSG00000250915	11
HMX1	0
ENSG00000258507	2
OR7E85BP	4
UNC93B8	0
OR7E111FP	1
ENSG00000249347	5
ENSG00000284636	0
ENSG00000271057	0
ENSG00000251313	0
ENSG00000288075	17
SNRPCP16	1
ENSG00000287972	3
ENPP7P10	11
FAM86KP	0
ALG1L14P	0
FAM90A26	0
USP17L10	0
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
USP17L21	0
USP17L22	0
USP17L23	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
USP17L30	0
USP17L6P	0
ENSG00000219492	12
DEFB108F	5
RNA5SP153	0
DEFB130D	0
DEFB131A	0
OR7E86P	0
OR7E84P	0
OR7E85P	6
UNC93B7	0
OR7E83P	2
ENSG00000249443	2
ENSG00000284648	0
ENSG00000242034	0
MIR548I2	0
RPS3AP19	0
ENSG00000287117	15
SNRPCP13	0
ENPP7P11	0
FAM86MP	21
ALG1L3P	0
EVA1CP1	0
OR7E35P	19
SLC2A9	30
DRD5	0
RNA5SP154	1
ENSG00000249219	0
SLC2A9-AS1	3
ENSG00000261490	13
WDR1	9132
MIR3138	0
RNA5SP155	0
ENSG00000250393	0
ENSG00000251296	1
ENSG00000248777	0
ENSG00000271544	0
RAF1P1	14
ENSG00000250573	0
ENSG00000250074	0
ENSG00000250505	12
ENSG00000251278	0
ENSG00000251338	0
ENSG00000250613	0
ZNF518B	449
ENSG00000287154	30
ENSG00000248419	0
CLNK	32
ENSG00000249334	0
LINC02498	3
MIR572	0
RNPS1P1	7
HS3ST1	54
RNA5SP156	0
ENSG00000287778	40
ENSG00000251152	8
ENSG00000249631	27
LINC02360	19
ENSG00000248262	0
LINC02270	4
RNU6-578P	0
ECM1P2	10
ENSG00000249780	0
ENSG00000250371	16
ENSG00000250098	0
HSP90AB2P	10
RAB28	174
ENSG00000286297	2
LINC01097	5
NKX3-2	0
LINC01096	16
BOD1L1	4010
MIR5091	0
ENSG00000249148	0
RPL32P12	0
LINC01182	31
ENSG00000288951	0
ENSG00000250497	14
ENSG00000224569	0
LINC01085	14
ENSG00000251679	6
ENSG00000249988	7
ENSG00000287360	30
ENSG00000251412	3
ENSG00000248425	0
LINC00504	192
MTND2P31	5
CPEB2-DT	69
CPEB2	169
C1QTNF7-AS1	13
RN7SKP170	0
C1QTNF7	52
ENSG00000251379	5
CC2D2A	67
ENSG00000249930	0
ENSG00000273133	1
FBXL5	1595
FAM200B	26
ENSG00000288606	0
BST1	83
ENSG00000214846	0
ENSG00000248188	0
CD38	59
HPRT1P1	9
FGFBP1	31
FGFBP2	92
PROM1	44
ENSG00000286280	6
TAPT1	92
ENSG00000249234	0
TAPT1-AS1	255
RPS21P4	0
ENSG00000248851	5
ENSG00000286888	13
ZEB2P1	2
ENSG00000248138	7
LDB2	326
ENSG00000287081	2
ENSG00000249998	6
MTND5P4	3
LINC02493	7
SNORA75B	0
RPS7P6	4
QDPR	174
CLRN2	4
NACAP5	0
ENSG00000283219	0
LAP3	552
MED28-DT	33
MED28	595
FAM184B	27
DCAF16	227
NCAPG	320
LCORL	488
KRT18P63	0
ENSG00000286046	0
ENSG00000251048	0
ENSG00000279918	0
LINC02438	4
RNA5SP157	0
ENSG00000279379	0
ENSG00000248515	63
ENSG00000249441	5
ENSG00000241612	0
ENSG00000250611	0
SLIT2	21
SLIT2-IT1	0
MIR218-1	2
PACRGL	60
KCNIP4	43
ENSG00000272995	0
ENSG00000250243	14
MIR7978	0
ENSG00000286318	1
ENSG00000250092	0
ENSG00000242768	0
ENSG00000248343	36
KCNIP4-IT1	5
ENSG00000250039	1
RNU6-420P	0
ADGRA3	67
ENSG00000244538	0
ENSG00000251516	0
GBA3	11
CDC42P6	17
ENSG00000248837	28
ENSG00000249547	0
RFPL4AP3	0
ENSG00000250137	1
ERVH-1	0
PPARGC1A	23
ENSG00000249453	7
ENSG00000289201	14
DHX15	970
MIR573	0
RN7SL16P	0
ATP5MGP3	4
LINC02473	8
ENSG00000251638	0
HNRNPA1P65	0
SOD3	24
CCDC149	165
LGI2	20
SEPSECS	252
SEPSECS-AS1	21
PI4K2B	360
ENSG00000271172	0
ZCCHC4	115
ANAPC4	214
ENSG00000249320	0
ENSG00000248608	2
ENSG00000248545	2
RNU7-126P	0
ENSG00000228154	4
SLC34A2	36
RPS29P11	0
SLIRPP2	0
MTND4P9	2
MTND4LP22	0
MTND3P5	8
MTCO3P44	0
SEL1L3	559
ENSG00000250541	0
SMIM20	170
ENSG00000251009	4
LINC02357	10
ENSG00000248452	15
RBPJ	786
CCKAR	5
TBC1D19	67
ENSG00000200999	0
STIM2	256
STIM2-AS1	54
PIMREGP4	4
ENSG00000251080	2
ENSG00000205830	15
LINC02261	35
ENSG00000251325	0
IGBP1P5	0
ENSG00000287389	16
ENSG00000251410	19
ENSG00000286321	0
ENSG00000250038	12
ENSG00000250064	14
ENSG00000286141	11
RN7SL101P	0
MIR4275	0
MESTP3	5
LINC02364	67
ENSG00000276507	0
ENSG00000249228	4
ENSG00000248176	0
LINC02472	2
ENSG00000251373	0
ENSG00000251113	4
EEF1A1P21	0
ENSG00000249564	0
RPS3AP17	1
ENSG00000248281	0
ENSG00000288940	1
ENSG00000286596	6
PCDH7	17
ENSG00000249678	0
MTCYBP43	1
LINC02497	0
ENSG00000251434	0
LINC02501	5
LINC02506	20
ENSG00000286212	12
LINC02353	0
ENSG00000286784	0
MAPRE1P2	0
ENSG00000287968	10
ENSG00000249452	15
ENSG00000249766	0
ENSG00000248417	0
ENSG00000288321	17
ENSG00000250954	0
ENSG00000250723	35
ENSG00000239983	1
LINC02484	15
ENSG00000287320	1
ENSG00000250597	15
ENSG00000275250	0
ENSG00000238694	0
SEC63P2	1
RNU6-573P	0
ARAP2	806
ENSG00000248466	0
ENSG00000247193	68
DTHD1	184
ENSG00000251438	0
MIR1255B1	0
LINC02505	3
ENSG00000251588	7
ENSG00000287416	23
LINC02616	6
ENSG00000247810	24
MIR4801	0
NWD2	22
C4orf19	2
ENSG00000288073	7
ENSG00000248936	0
RELL1	400
ENSG00000239532	2
PGM2	346
ENSG00000279386	2
ENSG00000249863	26
TBC1D1	2998
PTTG2	22
PSME2P4	0
MRPS33P2	5
ENSG00000287659	1
ENSG00000251642	0
LINC02513	5
ENSG00000280015	17
LINC01258	11
LINC01259	0
LINC02278	9
KLF3-AS1	44
ENSG00000271958	0
KLF3	3405
RNA5SP158	1
TLR10	12
TLR1	197
TLR6	35
FAM114A1	180
MIR574	0
TMEM156	61
KLHL5	1030
ENSG00000249207	11
ENSG00000249685	0
WDR19	55
RFC1	1431
RNU6-32P	0
RNU6-887P	0
KLB	14
MIR5591	0
RPL9	3238
LIAS	51
ENSG00000224097	12
UGDH	263
UGDH-AS1	48
ENSG00000287262	7
SMIM14	679
ENSG00000286349	6
RNU7-11P	0
SMIM14-DT	5
UBE2K	3697
ENSG00000249019	0
RN7SL558P	0
ZBTB12BP	0
PDS5A	2615
ELOCP33	16
RNA5SP159	0
ENSG00000250568	2
PABPC1P1	0
KRT18P25	1
ENSG00000205794	2
N4BP2	609
RNU6-1112P	0
ENSG00000201863	3
ENSG00000248977	0
ENSG00000260296	0
ENSG00000286089	0
RHOH	406
ENSG00000250338	14
LINC02265	2
CHRNA9	34
RNU7-74P	0
RBM47	347
ENSG00000250893	1
ENSG00000242197	0
MIR4802	0
ENSG00000287182	2
NSUN7	16
ARL4AP2	0
APBB2	148
ENSG00000250906	0
RNA5SP160	0
RNU6-836P	0
RNU6-1195P	0
UCHL1-DT	4
UCHL1	5
LIMCH1	410
RPL12P20	2
ENSG00000287762	26
ENSG00000249216	2
OR5M14P	1
PHOX2B	0
PHOX2B-AS1	2
ENSG00000249122	5
RNU1-49P	0
HMGB1P28	1
LINC00682	0
ENSG00000249771	5
ENSG00000249887	0
TMEM33	101
DCAF4L1	12
ENSG00000272862	11
SLC30A9	792
ATP1B1P1	3
BEND4	101
ENSG00000285454	16
ENSG00000250781	5
ENSG00000289643	0
SHISA3	1
ATP8A1	2943
RPS7P7	0
CCNL2P1	0
ATP8A1-DT	7
ENSG00000251517	6
RN7SKP82	0
GRXCR1	0
ENSG00000248939	0
ENSG00000250657	14
ENSG00000277096	0
ENSG00000213851	2
LINC02383	0
ENSG00000251501	2
RN7SL691P	0
ENSG00000286891	8
RN7SL193P	0
NDUFB4P12	0
ENSG00000250863	34
LINC02475	12
KCTD8	8
ENSG00000251159	12
YIPF7	7
GUF1	116
GNPDA2	98
ENSG00000273369	0
ENSG00000272936	0
ENSG00000249729	1
PRDX4P1	5
ENSG00000275959	0
ENSG00000248744	0
THAP12P9	1
ENSG00000224560	0
RNU6-931P	0
RN7SKP199	0
GABRG1	13
ENSG00000260878	0
GABRA2	105
ENSG00000249330	31
RNU6-412P	0
RAC1P2	62
COX7B2	11
GABRA4	41
GABRB1	13
ENSG00000260918	5
COMMD8	142
ENSG00000282904	0
ENSG00000286294	2
ATP10D	76
ENSG00000242431	0
ENSG00000248254	0
CORIN	24
MIR8053	0
ENSG00000242262	11
ENSG00000282917	21
ENSG00000259959	9
NFXL1	104
NIPAL1	3
CNGA1	3
TXK	779
RNU6-838P	0
TEC	2152
SLAIN2	9050
SLC10A4	7
ZAR1	0
FRYL	1896
RNU5E-3P	0
OCIAD1	995
OCIAD1-AS1	2
OCIAD2	191
RNU6-158P	0
ENSG00000251334	0
CWH43	16
TPI1P4	0
ENSG00000249828	0
ENSG00000249079	0
ENSG00000280043	17
SNX18P23	0
ENSG00000237961	25
MTCO3P39	0
MTND3P22	1
ENSG00000248583	1
ANKRD20A17P	0
ENSG00000250769	0
ENSG00000248532	0
ENSG00000269848	0
ENSG00000268967	0
MTCO3P42	0
ENSG00000232471	0
ENSG00000251630	0
SNX18P24	0
ENSG00000250753	1
SNX18P25	1
DCUN1D4	648
DUTP7	15
ENSG00000272576	0
ENSG00000243929	6
LRRC66	8
SGCB	110
LINC02480	1
SPATA18	22
ENSG00000287999	3
ENSG00000251286	0
RNU6-1252P	0
USP46	56
USP46-DT	19
ENSG00000260120	1
DANCR	171
LINC01618	28
MIR4449	0
ENSG00000286161	0
SNORA26	0
ENSG00000248375	0
ERVMER34-1	2
ENSG00000212490	0
RASL11B	5
SCFD2	1237
ENSG00000248115	35
RNU6-310P	0
FIP1L1	2934
ENSG00000282278	0
LNX1	140
LNX1-AS1	6
ENSG00000173966	0
LNX1-AS2	1
ENSG00000249341	10
ENSG00000249706	0
ENSG00000250815	0
RPL21P44	0
ENSG00000272650	0
CHIC2	317
ENSG00000269506	5
ENSG00000287534	2
ENSG00000251105	0
MORF4L2P1	0
GSX2	11
RPL22P13	3
PDGFRA	94
LINC02283	7
ENSG00000248518	0
ENSG00000251264	1
LINC02260	3
KIT	89
ENSG00000249727	25
LINC02358	2
ENSG00000248317	0
RPL38P3	0
RNU6-410P	0
ENSG00000250646	0
RN7SL424P	3
KDR	113
ENSG00000287060	8
RN7SL822P	0
ENSG00000250812	13
RNU6-746P	0
LRRC34P2	8
SRD5A3	3
ENSG00000288695	0
FCF1P8	5
SRD5A3-AS1	15
LINC02928	0
TMEM165	2068
CLOCK	438
RN7SKP30	0
ENSG00000272969	0
PDCL2	3
NMU	10
RNU6-276P	0
EXOC1L	2
EXOC1	361
RNU6-652P	0
ENSG00000286599	17
ENSG00000287382	53
CEP135	982
CRACD	251
RNA5SP161	5
RNU6-197P	0
ENSG00000286093	18
MRPL22P1	0
AASDH	113
RPL7AP31	0
ENSG00000269921	0
PPAT	110
ENSG00000270147	0
ENSG00000283156	26
PAICS	271
ENSG00000289393	4
SRP72	1344
ARL9	2
THEGL	48
GLDCP1	11
HOPX	327
ENSG00000280285	3
ENSG00000288944	0
RPL17P20	2
ENSG00000227040	0
RN7SL492P	0
RN7SL357P	0
SPINK2	0
REST	1789
ENSG00000269949	1
NOA1	220
POLR2B	1061
RNU6-998P	0
IGFBP7	109
UBE2CP3	0
IGFBP7-AS1	4
ENSG00000287369	0
ENSG00000250192	1
RPS26P24	0
LINC02380	11
ENSG00000251459	0
ENSG00000251049	0
ENSG00000250333	4
ENSG00000249831	0
ENSG00000285998	5
SRIP1	0
ENSG00000249105	0
LINC02494	3
ENSG00000250078	0
ENSG00000251339	18
LINC02619	0
LINC02429	2
ENSG00000250375	0
ENSG00000286097	20
ENSG00000249111	0
ENSG00000249392	0
ENSG00000249892	22
RNU6-1325P	0
ENSG00000287174	0
ENSG00000283043	0
LINC02496	25
ENSG00000248237	0
MIR548AG1	0
LINC02271	3
ADGRL3	122
RPL17P19	0
ENSG00000205682	1
ENSG00000289308	1
ENSG00000226439	0
ADGRL3-AS1	2
RPS15AP17	0
ENSG00000288659	9
RPL21P47	0
ENSG00000250249	0
ENSG00000288567	0
ENSG00000248847	5
HMGN1P11	9
EXOC5P1	3
ENSG00000251055	0
LARP1BP1	4
ENSG00000250775	6
TECRL	12
RNU6-191P	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	4
MTND6P16	1
MTND5P13	5
MTND4LP31	0
MTND3P24	0
MTCO3P28	0
ENSG00000244669	0
ENSG00000286664	0
LINC02232	6
ENSG00000248447	5
EFL1P2	2
ENSG00000249351	0
LINC02835	0
EPHA5	36
ENSG00000243199	23
EPHA5-AS1	0
ENSG00000248479	6
RNU2-40P	0
ENSG00000251527	0
ENSG00000249413	0
ENSG00000272304	0
IFITM3P1	0
ENSG00000287383	2
MIR1269A	0
RPS23P3	0
RNU6-699P	0
ENSG00000250075	7
RNU1-63P	0
RNA5SP527	0
ENSG00000250030	0
CENPC	720
STAP1	89
ENSG00000279464	0
UBA6	426
ENSG00000270257	0
UBA6-DT	162
ST3GAL1P1	6
ENSG00000270228	0
ENSG00000270292	0
GNRHR	4
TMPRSS11CP	1
TMPRSS11D	31
TMPRSS11A	0
TMPRSS11GP	2
RNU6-95P	0
POLR2MP1	1
MTND2P41	14
TMPRSS11F	4
SYT14P1	0
FTLP10	7
TMPRSS11BNL	2
TMPRSS11B	18
ENSG00000250642	0
ENSG00000248639	0
ENSG00000249531	0
APOOP4	0
YTHDC1	2622
MT2P1	7
TMPRSS11E	28
UGT2B29P	0
UGT2B17	0
ENSG00000249472	6
ENSG00000251101	1
ENSG00000251074	7
UGT2B15	14
ENSG00000248635	0
ENSG00000250376	1
ENSG00000251236	4
UGT2B10	2
ENSG00000251424	0
ENSG00000249235	15
ENSG00000251529	0
ENSG00000248547	0
ENSG00000248613	0
ENSG00000272626	0
ENSG00000249985	0
ENSG00000198277	15
UGT2A3	6
ENSG00000251498	2
ENSG00000249735	7
ENSG00000250277	0
UGT2B27P	3
ENSG00000249890	0
UGT2B26P	0
UGT2B7	10
ENSG00000248763	0
ENSG00000251284	0
ENSG00000250100	5
ENSG00000251427	5
ENSG00000196472	0
ENSG00000250696	13
UGT2B11	0
ENSG00000268803	0
ENSG00000249763	5
UGT2B28	14
ENSG00000251691	0
ENSG00000250612	16
ENSG00000268209	2
UGT2B25P	1
ENSG00000248824	23
UGT2B24P	3
ENSG00000250828	1
ENSG00000249686	2
UGT2B4	9
UGT2A3P7	2
ENSG00000251177	5
UGT2A2	0
UGT2A1	82
SULT1B1	247
SULT1D1P	16
ENSG00000284695	2
SULT1E1	5
ENSG00000251489	2
CSN1S1	1
CSN2	2
STATH	18
HTN3	4
HTN1	13
CSN1S2AP	1
PRR27	10
ODAM	14
FDCSP	0
CSN3	0
CABS1	4
SMR3A	0
SMR3B	11
OPRPN	32
MUC7	48
AMTN	7
AMBN	11
ENAM	81
ENSG00000286848	16
JCHAIN	78
UTP3	269
RNU6-520P	0
RNU6-784P	0
ENSG00000272986	0
RUFY3	155
GRSF1	781
RNU6-891P	0
ENSG00000289019	67
MOB1B	6150
DCK	2634
SLC4A4	67
ENSG00000249170	9
LDHAL6EP	1
GC	14
RNA5SP163	0
ENSG00000248567	4
NPFFR2	11
ADAMTS3	26
ENSG00000250877	5
HNRNPA1P67	3
RNU4ATAC9P	0
RNU6ATAC5P	1
COX18	65
ANKRD17	3086
HMGA1P2	0
ANKRD17-DT	0
ENSG00000221639	0
ENSG00000249976	0
ALB	951
AFP	14
AFM	35
LINC02499	0
ENSG00000249970	0
RASSF6	39
ENSG00000289530	2
UMLILO	0
CXCL8	25
ENSG00000249051	0
CXCL6	10
PPBPP1	29
PF4V1	14819
CXCL1	27
HNRNPA1P55	0
CXCL1P1	0
PF4	1203
ENSG00000288796	661
PPBP	26426
CXCL5	4839
ENSG00000287037	73
RN7SL218P	0
CXCL3	230
PPBPP2	5
ENSG00000288019	4
ENSG00000251017	1
CXCL2	47
ENSG00000289241	0
MTHFD2L	362
ENSG00000269559	5
EPGN	30
EREG	5
ENSG00000250532	0
AREG	0
ENSG00000249942	3
BTC	3
ENSG00000287375	8
HSPE1P23	0
PARM1	44
PARM1-AS1	3
ENSG00000248165	0
LINC02562	1
ENSG00000250315	0
ENSG00000250560	0
ENSG00000251185	10
ENSG00000251454	0
LINC02483	5
ENSG00000248646	1
ENSG00000250735	0
RCHY1	235
THAP6	114
ODAPH	21
CDKL2	4
G3BP2	3644
USO1	991
ENSG00000229717	4
RNU2-16P	0
PPEF2	7
NAAA	34
SDAD1	714
SDAD1-AS1	14
CXCL9	3
ART3	5
CXCL10	14
CXCL11	4
ENSG00000225846	0
NUP54	765
ENSG00000286074	0
SCARB2	114
FAM47E	31
ENSG00000287401	8
FAM47E-STBD1	0
ENSG00000289515	0
STBD1	0
CCDC158	136
SNX5P1	18
RNU6-1000P	0
ENSG00000240426	0
ENSG00000199857	5
SHROOM3	22
ENSG00000249278	5
RNU6-145P	0
MIR4450	0
MIR548AH	0
SHROOM3-AS1	12
ENSG00000224218	0
ENSG00000270244	0
ENSG00000242727	3
SOWAHB	12
ENSG00000289586	14
SEPTIN11	4014
TXNP6	0
CCNI	5027
ENSG00000289443	6
ENSG00000288888	1
ENSG00000289496	0
RPL7P17	0
ENSG00000271676	22
RNU6-1187P	0
CCNG2	335
ENSG00000270669	0
ENSG00000250006	0
ENSG00000248831	0
ENSG00000249036	0
CXCL13	2
ENSG00000221711	0
CNOT6L	1786
ENSG00000289379	0
MRPL1	97
ENSG00000250214	0
ENSG00000248926	0
HMGB1P44	0
HNRNPA1P56	0
ENSG00000248128	0
ENSG00000249072	2
FRAS1	86
SERBP1P5	11
MICOS10P4	0
ANXA3	618
LINC01094	25
HIGD1AP13	27
ENSG00000287632	47
ENSG00000239793	0
BMP2K-DT	0
BMP2K	2320
ENSG00000266270	0
PAQR3	55
RN7SL127P	0
LINC01088	458
NAA11	23
GK2	3
LINC00989	8282
OR7E94P	77
ENSG00000251399	11
LINC02469	0
PCAT4	1
ANTXR2	911
KPNA2P1	0
RPSAP39	1
PRDM8-AS1	3
PRDM8	61
FGF5	36
CFAP299	28
ENSG00000232327	2
BMP3	12
PRKG2	87
PRKG2-AS1	22
RNU5A-2P	0
RASGEF1B	202
MTCYBP44	0
COX5BP1	0
ENSG00000252762	0
NPM1P41	1
HNRNPA3P13	15
RNU6-499P	0
BIN2P1	3
VAMP9P	0
ENSG00000273156	3
ENSG00000289480	8
HNRNPD	3302
HNRNPD-DT	0
IGBP1P4	2
SNORD42	1
HNRNPDL	1693
ENOPH1	361
TMEM150C	81
RPL7AP26	0
ENSG00000227304	0
ENSG00000289186	1
ENSG00000249960	0
ENSG00000248113	1
LINC00575	3
ENSG00000286490	11
SCD5	19
ENSG00000270480	0
MIR575	0
ENSG00000270842	0
SEC31A	2047
THAP9-AS1	68
THAP9	32
LIN54	1464
RNU6-615P	0
COPS4	490
ENSG00000286035	7
PLAC8	2562
ENSG00000250057	16
ENSG00000250677	0
ENSG00000248401	6
COQ2	98
HPSE	368
ENSG00000274154	0
ENSG00000251647	0
HELQ	261
MRPS18C	210
ABRAXAS1	736
SLC25A14P1	0
RPL30P5	4
GPAT3	70
ENSG00000249171	16
ENSG00000250546	8
RNU6-774P	1
ENSG00000214980	7
ENSG00000248749	2
NKX6-1	54
RPL3P13	0
CDS1	29
WDFY3	521
RN7SL552P	0
WDFY3-AS1	0
RNU6-469P	9
WDFY3-AS2	26
ENSG00000286189	0
RN7SKP48	0
ENSG00000248725	2
ARHGAP24	30
MIR4451	0
MAPK10	242
MAPK10-AS1	0
RN7SKP96	0
MIR4452	0
PTPN13	248
SLC10A6	0
ENSG00000243312	0
C4orf36	0
ENSG00000250202	5
ENSG00000285458	1
ENSG00000251411	2
ENSG00000284968	65
AFF1	3546
TECRP1	0
KLHL8	752
ENSG00000248196	2
GAPDHP60	0
ENSG00000250572	0
MIR5705	0
HSD17B13	4
ENSG00000255723	0
HSD17B11	506
RN7SL681P	0
ENSG00000249262	0
NUDT9	70
ENSG00000272856	11
SPARCL1	349
ENSG00000249001	23
DSPP	15
DMP1	39
CHCHD2P7	0
IBSP	10
MEPE	30
HSP90AB3P	8
ENSG00000286618	0
SPP1	16
RNU1-36P	0
ENSG00000289034	2
PKD2	420
ABCG2	18
ENSG00000241853	1
RNU6-818P	0
RNU6ATAC31P	0
ENSG00000251285	0
RNU6-1298P	0
PPM1K	304
RNU6-112P	0
PPM1K-DT	5
ENSG00000287181	0
ENSG00000286978	5
HERC6	130
HERC5	158
NCOA4P2	0
PYURF	0
PIGY	0
ENSG00000287542	0
PIGY-DT	0
ENSG00000249755	0
RN7SKP244	0
HERC3	0
RNU6-33P	19
NAP1L5	62
FAM13A-AS1	130
ENSG00000278151	0
ENSG00000276003	0
FAM13A	302
TIGD2	30
ENSG00000270720	0
RNU6-907P	0
GPRIN3	1006
ENSG00000251095	15
ENSG00000288563	1
SNCA	38466
ENSG00000274238	0
ENSG00000277695	0
ENSG00000276542	0
SNCA-AS1	1
MMRN1	2303
ENSG00000287239	10
CCSER1	154
RN7SKP248	0
ENSG00000251401	0
TMSB4XP8	664
ENSG00000248984	0
ENSG00000249049	3
ENSG00000279013	0
KRT19P6	0
ENSG00000249052	3
PMPCAP1	0
ENSG00000287392	5
ENSG00000280056	0
LNCPRESS2	0
ENSG00000248511	0
GRID2	35
MTND1P19	0
RACK1P3	10
ENSG00000248627	1
ENSG00000248750	0
ENSG00000250908	0
RNA5SP164	0
ATOH1	33
SMARCAD1-DT	8
HMGB3P15	8
SMARCAD1	409
HPGDS	6
ENSG00000287552	19
RPL35AP11	5
PDLIM5	2738
ENSG00000249951	0
BMPR1B-DT	1
BMPR1B	59
UNC5C	36
UNC5C-AS1	0
RPL30P6	0
PDHA2	10
RNU6-1059P	0
RNU6-34P	0
ENSG00000250655	0
LINC02267	4
RN7SKP28	0
ENSG00000287841	10
COX7A2P2	0
ENSG00000253170	0
STPG2	21
ENSG00000254044	5
STPG2-AS1	18
CRYZP2	1
RPL5P12	2
DUTP8	0
ENSG00000214559	1
ENSG00000289532	13
RAP1GDS1	475
ENSG00000242318	0
TSPAN5	1383
ENSG00000251523	0
TSPAN5-DT	250
ENSG00000249764	0
BTF3P13	0
EIF4E	1174
TBCAP3	0
ENSG00000263923	0
FAM177A1P1	3
ENSG00000287512	5
RNU7-149P	0
NDUFS5P4	0
METAP1	455
MIR3684	0
ABT1P1	0
ENSG00000272777	0
ADH5	470
ENSG00000246090	37
ADH4	11
PCNAP1	5
ADH6	17
ADH1A	11
ADH1B	187
ADH1C	22
ADH7	5
ENSG00000250300	2
C4orf17	37
TRMT10A	60
MTTP	26
ENSG00000248676	0
C4orf54	16
DAPP1	6522
ENSG00000279913	0
LAMTOR3	380
DNAJB14	420
ENSG00000279098	0
H2AZ1	355
H2AZ1-DT	34
ENSG00000250403	0
DYNLL1P6	0
DDIT4L	11
DDIT4L-AS1	0
EMCN	482
ENSG00000286150	19
LINC01216	0
LINC01217	9
LINC01218	58
PPP3CA	936
MIR8066	0
MIR1255A	0
FLJ20021	23
BANK1	2673
ENSG00000286124	5
RNU6-462P	0
MTND5P5	1
ENSG00000251309	0
SLC39A8	165
RN7SL728P	0
ENSG00000248161	0
ENSG00000251572	6
ENSG00000260651	0
NFKB1	1068
MANBA	570
ENSG00000241981	0
LRRC37A15P	0
KRT8P46	11
ENSG00000224207	0
ENSG00000251288	0
UBE2D3	4424
ENSG00000286242	0
UBE2D3-AS1	19
RNU7-151P	0
CISD2	2014
SLC9B1	27
PABPC1P7	0
ACTR3BP4	0
SLC9B2	93
BDH2	93
CENPE	938
LINC02428	3
TACR3-AS1	0
ENSG00000250920	41
DDX3P3	1
TACR3	18
ENSG00000286291	10
RNU6-635P	0
LINC02503	14
ENSG00000251170	5
CXXC4	67
CXXC4-AS1	62
ENSG00000250670	3
ENSG00000248242	123
ENSG00000244470	3
ENSG00000248373	139
RNU6-351P	0
ENSG00000276992	0
ENSG00000251473	7
ENSG00000252136	0
ENSG00000251259	0
TET2	3884
TET2-AS1	0
RN7SL89P	0
PPA2	1087
RNU6-553P	0
EEF1A1P9	1
PIMREGP2	0
ATP5F1EP1	0
ENSG00000250522	4
ARHGEF38	33
ARHGEF38-IT1	0
ENSG00000248778	0
INTS12	164
GSTCD	45
GSTCD-AS1	2
NPNT	12
ENSG00000250740	0
ENSG00000249635	0
TBCK	474
AIMP1	532
GIMD1	0
LINC02173	3
ENSG00000286147	20
ACTR6P1	0
DKK2	3
RAC1P5	0
ENSG00000251081	0
RNU6-551P	0
PAPSS1	596
SGMS2	44
CYP2U1-AS1	11
RNU6-733P	0
CYP2U1	101
ENSG00000249604	3
HADH	192
LEF1	938
LEF1-AS1	5
RPSAP34	4
ZACNP1	0
EXOC7P1	6
RPL34-DT	1
RPL34	11053
OSTC	131
RNU6-431P	0
ENSG00000286136	0
ETNPPL	15
ENSG00000249257	0
RCC2P8	3
COL25A1	13
COL25A1-DT	9
RBMXP4	1
SEC24B-AS1	87
SEC24B	1260
RN7SL55P	0
MIR576	0
SETP20	28
CDC42P4	16
MCUB	405
HIGD1AP14	1
CASP6	138
ENSG00000273447	15
PLA2G12A	2078
ENSG00000285330	0
CFI	1
GAR1-DT	0
GAR1	73
RRH	4
LRIT3	33
KRT19P3	0
EGF	1978
RNU6-35P	0
ELOVL6	61
RN7SL275P	0
ENSG00000248200	1
ENSG00000288913	0
HSBP1P2	2
RNF14P2	0
RNU6-205P	0
ZBED1P1	6
ENPEP	35
RPL7L1P13	0
ZNF969P	0
ENSG00000199894	0
ENSG00000250511	8
PANCR	4
PITX2	16
ENSG00000289096	1
LINC01438	2
MIR297	0
ENSG00000288692	23
LYPLA1P2	0
ENSG00000251312	5
RNU6-289P	0
ENSG00000248656	21
ENSG00000241722	0
ENSG00000250855	0
ENSG00000249815	15
ENSG00000288691	23
ENSG00000288685	30
CCDC34P1	3
TUBB8P3	1
ENSG00000240459	0
FAM241A	204
ENSG00000243280	0
AP1AR-DT	8
AP1AR	293
ENSG00000272567	0
TIFA	187
ALPK1	280
RTEL1P1	37
TOX4P1	8
NEUROG2	13
NEUROG2-AS1	14
RPL23AP94	0
ZGRF1	342
H3P14	1
LARP7	644
MIR302CHG	0
MIR367	0
MIR302D	0
MIR302A	0
MIR302C	0
MIR302B	0
OSTCP4	6
