Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-5/duplicates/RSQ_184_sorted_q10_mrkDup.bam
RGL1	184
APOBEC4	17
ENSG00000270994	7
ENSG00000227554	5
ENSG00000289581	19
COLGALT2	62
TSEN15	151
ENSG00000286655	15
ENSG00000231791	6
RN7SL654P	4
C1orf21-DT	8
C1orf21	397
ENSG00000230470	0
ENSG00000232036	5
ENSG00000285847	44
ENSG00000286378	9
EDEM3	354
NIBAN1	475
RNU7-13P	0
LINC01633	0
RNA5SP72	1
RNF2	338
FTH1P25	5
TRMT1L	204
SWT1	1607
RPL22P24	3
RPL5P5	11
ENSG00000233583	4
ENSG00000238061	3
ENSG00000279838	11
IVNS1ABP	2708
ENSG00000273004	0
GS1-279B7.1	16
RNU7-183P	0
MCRIP2P2	0
ENSG00000279401	2
LINC01350	24
ENSG00000261729	7
HMCN1	130
ENSG00000224691	13
ENSG00000288078	5
PRG4	27
TPR	1108
RNU6-1240P	0
ODR4	523
PDC-AS1	60
PDC	4
ENSG00000273198	9
ENSG00000228238	0
ENSG00000233196	10
ENSG00000288562	13
PTGS2	48
PACERR	6
PLA2G4A	1181
LINC01036	433
ENSG00000271558	0
FDPSP1	1
ENSG00000274702	0
SLC4A1APP2	6
ENSG00000223847	4
ENSG00000285894	20
ENSG00000150732	0
RN7SKP156	2
ENSG00000261182	4
ENSG00000224278	0
ENSG00000225006	3
ENSG00000235083	0
RPS3AP9	0
ENSG00000237283	6
ENSG00000238054	11
LINC01035	9
CLPTM1LP1	0
GAPDHP75	4
RNA5SP73	9
LINC01701	1
ENSG00000238270	0
ENSG00000287472	3
ENSG00000230987	9
BRINP3	17
ENSG00000225811	3
BRINP3-DT	7
ENSG00000241505	3
LINC01720	4
ENSG00000236025	0
ENSG00000238108	0
ENSG00000285638	7
HNRNPA1P46	11
ENSG00000261642	0
ENSG00000271187	0
LINC01680	2
LINC02770	189
ENSG00000223344	0
RGS18	66650
ENSG00000285280	111
ENSG00000226723	0
ENSG00000236792	7
RGS21	1
ENSG00000236069	2
RGS1	28
RGS13	22
RPS27AP5	7
MIR4426	0
ENSG00000228687	1
ENSG00000226814	0
RGS2	315
RN7SKP126	0
ZNF101P2	5
UCHL5	369
SCARNA18B	1
RO60	1690
GLRX2	66
CDC73	1232
MIR1278	0
B3GALT2	7
LINC01031	28
ENSG00000286285	35
ENSG00000227240	11
ENSG00000288950	3
ENSG00000226640	19
ENSG00000237011	0
RPL23AP22	0
EEF1A1P14	1
ENSG00000231714	3
RNU6-983P	2
ENSG00000228167	0
ENSG00000285718	11
ENSG00000287364	10
LINC01724	2
KCNT2	149
MIR4735	0
CFH	51
ENSG00000289697	0
CFHR3	0
CFHR1	10
ENSG00000285986	0
CFHR4	17
CFHR2	20
ENSG00000273844	0
CFHR5	14
F13B	9
ASPM	235
SEPTIN14P12	7
ZBTB41	96
ENSG00000237861	2
CRB1	25
MRPS21P3	7
ENSG00000230260	1
DENND1B	631
EEF1A1P32	13
ENSG00000235582	0
FAM204BP	1
ENSG00000224901	5
C1orf53	0
LHX9	44
NEK7	2288
PRR13P1	8
ENSG00000287989	1
ATP6V1G3	3
ENSG00000223881	10
PTPRC	558
ENSG00000261573	7
PEBP1P3	24
MIR181A1HG	13
MIR181B1	0
MIR181A1	0
ENSG00000227747	1
ENSG00000225172	1
LINC01222	40
LINC01221	2
ENSG00000286541	7
LINC02789	8
RPL23AP16	0
ENSG00000236468	0
ENSG00000231984	2
ENSG00000228530	6
RNU6-778P	2
ENSG00000229747	0
RNU6-716P	0
RNU6-609P	0
NR5A2	56
RNU6-570P	1
ENSG00000229220	5
CCNQP1	18
LINC00862	30
ENSG00000273093	1
ENSG00000213045	0
ENSG00000230623	26
ZNF281	195
ENSG00000282849	0
KIF14	658
DDX59	145
DDX59-AS1	8
CAMSAP2	99
RPL34P6	6
GPR25	18
INAVA	23
MROH3P	65
RNU6-704P	0
KIF21B	347
ENSG00000229191	17
ENSG00000234132	0
CACNA1S	133
ASCL5	16
TMEM9	127
IGFN1	94
ENSG00000229821	5
PKP1	47
TNNT2	19
ENSG00000286600	0
LAD1	27
ENSG00000282221	0
TNNI1	114
ENSG00000227048	0
PHLDA3	36
ENSG00000224818	0
CSRP1	299
CSRP1-AS1	2
RPS10P7	27
NAV1	221
ENSG00000236390	1
IPO9-AS1	4
MIR5191	0
ENSG00000235121	9
RNU6-501P	1
MIR1231	0
IPO9	301
MIR6739	0
SHISA4	39
ENSG00000223774	0
LMOD1	47
TIMM17A	84
SNORA70H	0
RPL10P4	0
RNPEP	131
ELF3-AS1	38
MIR6740	0
ELF3	25
ENSG00000249007	3
ENSG00000232296	1
ENSG00000235811	0
CRIP1P3	1
GPR37L1	56
ARL8A	119
PTPN7	353
PTPRVP	51
LGR6	111
UBE2T	56
PPP1R12B	215
CYCSP4	0
RNU6-89P	0
ENSG00000232626	13
ENSG00000236439	4
SYT2	73
ENSG00000226862	0
ENSG00000225620	17
KDM5B	495
ENSG00000235449	0
SLC25A39P1	10
ENSG00000260021	6
PCAT6	19
MGAT4EP	23
TUBA5P	9
ACTG1P25	8
RABIF	83
KLHL12	173
HNRNPA1P59	15
ADIPOR1	17196
CYB5R1	953
MGAT4FP	26
ENSG00000231547	4
TMEM183A	306
PPFIA4	119
MYOG	12
ADORA1	48
ENSG00000234775	32
ENSG00000224671	8
MYBPH	42
CHI3L1	80
CHIT1	51
NPM1P40	21
LINC01353	34
ENSG00000288925	0
BTG2-DT	56
BTG2	286
RNU6-487P	0
FMOD	34
ENSG00000229652	9
LARP7P1	2
PRELP	29
OPTC	42
ATP2B4	389
NSA2P1	2
SNORA77	14
LAX1	49
ZC3H11A	15
ZBED6	72
ENSG00000288644	0
ENSG00000227417	0
RPL35AP5	0
SNRPE	125
KRT8P29	6
HSPE1P6	0
CBX1P3	2
ENSG00000286383	1
LINC00303	19
ENSG00000286572	41
SOX13	95
ENSG00000261065	0
ETNK2	22
ERLNC1	9
REN	17
ENSG00000225522	1
KISS1	27
GOLT1A	13
PLEKHA6	175
ENSG00000231691	4
ENSG00000219133	0
LINC00628	3
PPP1R15B-AS1	7
ENSG00000237848	1
PPP1R15B	112
ENSG00000288934	1
PIK3C2B	160
MDM4	263
ENSG00000236779	0
RNA5SP74	0
ENSG00000240710	13
LRRN2	14
ENSG00000240219	22
ENSG00000228153	14
RNA5SP75	8
ENSG00000251861	0
ENSG00000287197	25
NFASC	214
ENSG00000229657	14
CNTN2	98
TMEM81	9
RBBP5	165
ENSG00000271580	0
ENSG00000236108	4
DSTYK	196
ENSG00000213041	6
TMCC2	929
TMCC2-AS1	2
NUAK2	88
KLHDC8A	43
SNRPGP10	5
LEMD1-AS1	9
LEMD1	16
BLACAT1	32
MIR135B	0
LEMD1-DT	58
CDK18	52
RNU2-19P	0
MFSD4A	21
RNU6-418P	0
ELK4	1211
ENSG00000236942	0
SLC45A3	32
NUCKS1	2124
SNORA72	7
RAB29	98
ENSG00000285521	33
SLC41A1	68
ENSG00000286619	53
PM20D1	60
SLC26A9	66
ENSG00000227687	0
RAB7B	71
CTSE	34
ENSG00000285417	46
RHEX	24
ENSG00000252692	0
AVPR1B	31
AVPR1B-DT	10
ENSG00000287432	1
RPL22P4	2
ENSG00000236889	0
FAM72A	29
SRGAP2	249
ENSG00000229509	7
IKBKE	105
MIR6769B	0
C1orf147	18
ENSG00000261000	1
RASSF5	612
ENSG00000234981	6
ENSG00000279946	14
EIF2D	243
DYRK3-AS1	10
DYRK3	89
MAPKAPK2	903
ENSG00000224114	23
IL10	16
IL19	19
IL20	16
IL24	1
FCMR	70
ENSG00000271680	3
ENSG00000226945	19
PIGR	86
FCAMR	69
C1orf116	424
PFKFB2	74
YOD1	4843
C4BPB	24
C4BPA	19
ENSG00000275392	5
ENSG00000226565	0
C4BPAP1	14
ENSG00000243636	0
C4BPAP2	8
ENSG00000237074	12
CD55	835
ENSG00000283044	0
CR2	63
CR1	111
ENSG00000236911	0
CR1L	100
CD46P1	4
CDCA4P3	5
RNA5SP534	0
ENSG00000285239	8
CD46	1042
CDCA4P4	1
MIR29B2CHG	92
MIR29C	0
MIR29B2	0
ENSG00000289071	2
CD34	193
ENSG00000285719	29
LINC02767	53
PLXNA2	187
ENSG00000287220	0
ENSG00000286198	21
ENSG00000226843	8
LINC01735	23
LINC02769	4
RPS26P13	0
LINC01717	7
LINC01774	0
ENSG00000278684	2
ENSG00000287046	8
ENSG00000232537	18
ENSG00000228081	18
TFDP1P1	6
ATP5MC2P1	3
LINC01696	7
LINC01698	29
MIR205HG	35
MIR205	0
ENSG00000224260	13
ENSG00000287902	8
CAMK1G	32
LAMB3	83
MIR4260	0
HSD11B1-AS1	3
G0S2	75
HSD11B1	33
ADORA2BP1	1
TRAF3IP3	500
C1orf74	2
ENSG00000289700	19
IRF6	11
UTP25	110
SYT14	55
ENSG00000287343	15
SERTAD4-AS1	16
SERTAD4	31
ST13P19	15
ENSG00000233455	1
HHAT	41
ENSG00000287354	15
RNU5A-8P	2
ENSG00000287157	22
BPNT2P1	7
KCNH1	23
ENSG00000279333	0
ENSG00000284299	4
IPO8P1	1
ENSG00000283952	0
ENSG00000284376	8
KCNH1-IT1	5
ENSG00000234004	0
PRELID1P5	5
RCOR3	1460
TRAF5	105
ENSG00000287033	1
LINC00467	143
SNX25P1	5
ARPC3P2	3
RD3	44
ENSG00000223649	6
SLC30A1	210
ENSG00000261314	8
ENSG00000288738	23
ENSG00000228792	5
LINC01693	40
NEK2	62
FDPSP8	4
NEK2-DT	29
ENSG00000226868	3
LPGAT1	493
RN7SL344P	0
LPGAT1-AS1	7
ENSG00000233626	1
INTS7	200
ENSG00000212187	0
DTL	123
RPL21P28	19
MIR3122	1
RN7SKP98	1
ENSG00000229983	14
LINC02608	32
PPP2R5A	950
ENSG00000230063	0
ENSG00000234915	0
RPL23AP18	16
SNORA16B	4
ENSG00000229832	3
PACC1	122
ENSG00000287445	247
NENF	1415
LINC02771	18
ENSG00000286213	26
LINC01740	3
ENSG00000260805	13
ENSG00000288007	4
ATF3	130
ENSG00000235862	0
FAM71A	0
ENSG00000226036	5
LINC02773	25
BATF3	55
NSL1	271
TATDN3	224
ENSG00000236905	10
SPATA45	4
FLVCR1-DT	18
ENSG00000235182	0
ENSG00000236317	0
FLVCR1	198
ENSG00000282718	10
VASH2	91
ANGEL2	83
RPS6KC1	1121
RPL31P13	9
ENSG00000225233	7
ENSG00000228255	6
PROX1-AS1	57
LINC00538	13
PROX1	98
ENSG00000274895	16
ENSG00000272167	15
LINC02775	7
SMYD2	380
ENSG00000228470	1
PTPN14	121
ENSG00000213036	5
KRT18P12	0
CENPF	668
ABHD17AP3	12
UBE2V1P13	7
GAPDHP24	9
ENSG00000223869	0
ENSG00000287008	5
KCNK2	19
VDAC1P10	4
ENSG00000282265	2
KCTD3	120
USH2A	125
SNORD116	3
ENSG00000229242	22
USH2A-AS2	15
USH2A-AS1	0
MRPS18BP1	4
ESRRG	97
GPATCH2	100
SPATA17	15
SPATA17-AS1	1
UBBP2	0
LINC00210	7
ENSG00000230714	1
LINC01653	25
ENSG00000286775	0
RNU1-141P	0
RRP15	125
ENSG00000229016	6
ENSG00000223375	0
TGFB2-AS1	45
TGFB2	743
TGFB2-OT1	0
LINC02869	7
NXNP1	0
LINC01710	3
LYPLAL1-DT	1079
LYPLAL1	3457
RIMKLBP2	17
ENSG00000223842	4
ENSG00000277007	20
ENSG00000287676	52
LYPLAL1-AS1	27
ENSG00000238232	2
ZC3H11B	32
SLC30A10	87
RNA5SP76	0
EPRS1	494
BPNT1	35
IARS2	160
MIR215	0
MIR194-1	0
RPS15AP12	3
RAB3GAP2	623
MIR664A	0
SNORA36B	0
SNX2P1	5
ENSG00000270708	0
MORF4L1P1	285
AURKAP1	0
XRCC6P3	9
ENSG00000232883	2
ENSG00000226927	3
ENSG00000260505	16
ENSG00000235163	0
ENSG00000234863	5
PRELID3BP1	6
LINC02779	23
MARK1	82
RN7SL464P	0
HDAC1P2	25
C1orf115	875
MTARC2	22
MTARC1	100
ENSG00000286231	0
RNU6ATAC35P	0
ENSG00000276642	0
ENSG00000272823	4
LINC01352	2
HLX-AS1	9
ENSG00000289142	22
HLX	48
ENSG00000226211	3
LINC02817	32
ENSG00000232436	0
ENSG00000286398	1
ENSG00000227585	13
ENSG00000286421	9
DUSP10	41
LINC01655	19
RNU6-403P	0
LINC02257	4
LINC02474	9
LINC01705	39
ENSG00000236230	29
QRSL1P2	0
ENSG00000226643	6
CICP13	15
ENSG00000276997	10
RNU6-791P	0
ENSG00000267305	1
HHIPL2	54
TAF1A	34
TAF1A-AS1	4
MIA3	231
ENSG00000229399	0
ENSG00000272750	11
AIDA	1090
BROX	3657
FAM177B	19
ENSG00000287684	23
DISP1	203
NDUFB1P2	0
ENSG00000287338	69
TLR5	4163
ENSG00000236846	1
ENSG00000226601	1
SUSD4	65
RNU4-57P	9
CCDC185	25
CAPN8	110
SNRPEP10	2
RNU6-1248P	3
CAPN2	2379
TP53BP2	511
ENSG00000288999	5
PHBP11	0
ACTBP11	2
CICP5	10
GTF2IP20	46
RNU6-1319P	0
SEPTIN7P13	33
ENSG00000278467	3
ENSG00000229930	3
RN7SKP49	0
FBXO28	96
ENSG00000236773	7
DEGS1	63
ENSG00000232628	13
ENSG00000237101	10
NVL	391
MIR320B2	0
ENSG00000229742	11
RNU6-1008P	0
CNIH4	61
WDR26	3770
MIR4742	0
CNIH3	56
AKR1B1P1	11
CNIH3-AS2	41
DNAJB6P6	10
ENSG00000286174	6
CNIH3-AS1	9
LINC02813	1
ENSG00000286719	10
DNAH14	996
LBR	383
LINC02765	10
ENSG00000282418	12
ENAH	336
ENSG00000289602	1
ENSG00000227496	21
ENSG00000226349	0
RNU6-1304P	0
SRP9	1691
ENSG00000234112	4
EPHX1	74
ENSG00000242861	12
TMEM63A	379
LEFTY1	44
ENSG00000255835	0
PYCR2	663
MIR6741	0
ENSG00000248322	0
LEFTY2	17
NDUFA3P3	1
SDE2	541
ENSG00000289341	9
H3-3A-DT	15
H3-3A	24704
LINC01703	21
ENSG00000270598	0
ACBD3	669
ACBD3-AS1	0
ENSG00000223570	5
MIXL1	22
LIN9	164
YBX1P9	8
ENSG00000275406	12
ENSG00000289348	3
PARP1	495
ENSG00000270287	0
RPS3AP7	7
RN7SKP165	7
CDKN2AIPNLP1	15
ENSG00000287627	10
STUM	67
ITPKB	268
ITPKB-IT1	45
ITPKB-AS1	15
RPS27P5	0
ENSG00000287259	30
PSEN2	69
ENSG00000288674	5
COQ8A	29
ENSG00000228525	1
CDC42BPA	1302
ENSG00000233706	0
ENSG00000287532	13
ENSG00000228625	0
ENSG00000228729	3
ENSG00000236636	0
ENSG00000287525	0
LINC01641	12
NUCKS1P1	18
ENSG00000242757	0
BTF3P9	0
ENSG00000237193	0
ENSG00000278180	3
TUBB8P10	0
TUBB8P9	5
ENSG00000227711	11
ENSG00000287205	15
RNA5SP77	1
ZNF678	157
FAM133FP	1
ZNF847P	5
SNAP47	68
JMJD4	6
SNAP47-AS1	10
ENSG00000286389	15
PRSS38	24
WNT9A	20
MIR5008	0
CICP26	24
SEPTIN14P17	0
WNT3A	52
LINC02809	3
ARF1	5584
MIR3620	0
C1orf35	200
MRPL55	34
CIAO2AP2	0
ENSG00000287895	8
ENSG00000280157	2
ENSG00000227625	0
GUK1	1408
GJC2	9
IBA57-DT	0
IBA57	131
OBSCN-AS1	14
OBSCN	372
ENSG00000269934	61
ENSG00000270110	7
ENSG00000286773	17
ENSG00000287315	20
ENSG00000270104	3
TRIM11	110
ENSG00000270094	0
MIR6742	0
ENSG00000231563	10
TRIM17	8
H3-4	16
H2AW	26
RPL23AP15	7
H2BU1	36
MIR4666A	0
H2BU2P	0
ENSG00000279306	13
RNF187	265
BTNL10	15
RNA5SP19	2
RNA5SP162	0
RNA5S1	0
RNA5S2	0
RNA5S3	0
RNA5S4	0
RNA5S5	0
RNA5S6	0
RNA5S7	0
RNA5S8	0
RNA5S9	205
RNA5S10	0
RNA5S11	0
RNA5S12	0
RNA5S13	0
RNA5S14	0
RNA5S15	0
RNA5S16	0
RNA5S17	0
RNA5SP18	0
DUSP5P1	2
ENSG00000206878	1
FTH1P2	35
RHOU	393
ENSG00000271475	4
ENSG00000271399	6
LINC02815	19
ISCA1P2	0
LINC02814	26
ENSG00000233920	7
TMEM78	50
ENSG00000177788	59
RAB4A	4032
ENSG00000237481	24
CCSAP	551
RNU6-180P	0
ENSG00000288862	6
RN7SKP276	0
ENSG00000230331	6
ACTA1	30
NUP133	260
ENSG00000226920	0
NUP133-DT	4
ABCB10	228
RNU4-21P	0
RNA5SP78	5
HMGN2P19	0
TAF5L	77
URB2	47
ENSG00000213028	7
HMGB1P26	10
LINC01682	40
LINC01736	13
GALNT2	171
ENSG00000227006	15
ENSG00000224407	0
PGBD5	82
ENSG00000282564	9
LINC01737	6
ENSG00000235817	0
COG2	289
AGT	31
ENSG00000244137	9
CAPN9	44
RNA5SP79	5
ENSG00000225656	26
C1orf198	2462
ENSG00000223393	3
ENSG00000288037	0
ENSG00000287395	1
RN7SL837P	0
TTC13	309
ARV1	145
FAM89A	50
MIR1182	0
ENSG00000227934	2
ENSG00000229595	0
TRIM67	121
TRIM67-AS1	3
C1orf131	131
GNPAT	394
RNA5SP80	2
EXOC8	89
SPRTN	88
ENSG00000287450	0
EGLN1	154
ENSG00000287856	5
SNRPD2P2	0
ENSG00000233461	36
TSNAX	137
TSNAX-DISC1	1
LINC00582	2
DISC1	133
RNU5A-5P	2
ENSG00000286071	86
ENSG00000274121	0
DISC1-IT1	10
ENSG00000235152	6
ENSG00000236372	1
ENSG00000224436	0
RN7SL299P	8
SIPA1L2	163
RNU6-1211P	0
LINC01745	5
LINC01744	15
MAP10	23
RNU1-74P	0
ENSG00000286774	1
ENSG00000232175	3
NTPCR	107
PCNX2	137
RPS7P3	3
ENSG00000251508	0
MAP3K21	38
RNU4-77P	0
ENSG00000287423	22
ENSG00000289305	9
KCNK1	19
MIR4427	0
ENSG00000286109	7
ENSG00000225486	11
ENSG00000286666	10
ENSG00000287921	4
SLC35F3	61
RAC1P7	0
ENSG00000233332	21
ENSG00000231272	5
SLC35F3-AS1	0
ENSG00000232166	3
MIR4671	2
ENSG00000235605	0
ENSG00000236358	12
ENSG00000273367	1
COA6-AS1	11
COA6	115
TARBP1	90
LINC01354	10
ENSG00000288760	2
ENSG00000286210	8
ENSG00000287633	20
ENSG00000230404	0
U8	24
ENSG00000289057	0
IRF2BP2	237
ENSG00000228830	0
LINC00184	29
ENSG00000272362	0
ENSG00000228044	19
ENSG00000241475	2
ENSG00000230628	57
ENSG00000282097	15
LINC01132	36
ENSG00000279261	25
ENSG00000289377	19
ENSG00000286263	35
RNY4P16	3
RN7SL668P	4
ENSG00000237520	0
ENSG00000238005	27
ENSG00000258082	46
LINC01348	11
ENSG00000233018	0
ENSG00000273416	7
TOMM20	316
SNORA14B	1
RBM34	11
ARID4B	1530
ENSG00000289114	2
MIR4753	0
RPL23AP23	2
GGPS1	71
TBCE	339
ENSG00000227962	0
ENSG00000230026	17
ENSG00000285177	0
RPS21P1	0
B3GALNT2	40
MTCYBP14	0
MTND6P14	3
MTND5P19	1
MTND4P10	6
MTND4LP21	4
MTND3P8	3
MTCO3P46	0
GNG4	67
ENSG00000270710	7
ENSG00000227236	13
LYST	2335
LDHAP2	5
LYST-AS1	17
MIR1537	0
RNU6-968P	0
ENSG00000237845	4
LINC02768	13
NID1	453
ENSG00000235371	28
ENSG00000286142	6
GPR137B	476
ERO1B	215
RNU2-70P	0
ENSG00000237922	2
EDARADD	27
ENO1P1	0
LGALS8	1585
LGALS8-AS1	0
ENSG00000273058	3
ENSG00000230325	0
HEATR1	160
ACTN2	136
MTR	872
RPSAP21	3
RPL35P1	0
MT1HL1	12
ENSG00000288099	1
RYR2	245
RN7SKP195	5
MIR4428	0
ENSG00000252290	9
ENSG00000289628	5
ENSG00000237250	42
ZP4	10
ENSG00000243781	0
MTCO1P38	4
ENSG00000283166	0
ENSG00000283377	2
MTRNR2L11	4
MTCYBP15	20
MTND6P15	0
MTND5P18	1
YWHAQP9	14
ENSG00000234464	16
ENSG00000232989	0
RNU6-725P	0
LINC01139	20
ENSG00000231877	7
KRT18P32	13
MIPEPP2	1
ENSG00000287177	35
ENSG00000227854	6
ENSG00000287589	20
ENSG00000259776	9
CHRM3	172
CHRM3-AS2	69
CHRM3-AS1	0
ENSG00000231979	0
ENSG00000215805	0
ENSG00000287102	14
RPS7P5	2
FMN2	124
ENSG00000228818	4
ADH5P3	1
ENSG00000233735	1
ENSG00000233519	2
GREM2	61
ENSG00000224359	0
ENSG00000226014	18
ENSG00000231440	15
ENSG00000228844	3
RNU5F-8P	0
ENSG00000234872	0
ENSG00000230015	13
ENSG00000226919	6
RGS7	164
THAP12P8	3
RFKP1	0
HNRNPA1P42	23
ENSG00000238085	0
MIR3123	0
ENSG00000224348	0
ENSG00000286496	33
ENSG00000287516	53
ENSG00000287738	8
FH	157
KMO	49
OPN3	12
CHML	88
ENSG00000287513	0
WDR64	42
ENSG00000288723	8
ENSG00000229022	6
EXO1	67
RPL23AP20	12
BECN2	1
CFL1P4	0
MAP1LC3C	11
TUBB8P6	3
ENSG00000277099	5
PLD5	46
ENSG00000272865	19
RN7SKP12	0
ENSG00000224525	15
ENSG00000226750	0
RPL10AP5	0
ENSG00000213690	6
ENSG00000270859	0
RSL24D1P4	8
ENSG00000270818	10
ENSG00000277704	3
ENSG00000230199	0
ENSG00000234116	7
SEPTIN14P21	1
CICP21	0
ENSG00000253326	0
LINC01347	28
RNU6-747P	0
CEP170	694
ENSG00000227230	0
ENSG00000232085	0
SDCCAG8	1429
FCF1P7	0
MIR4677	0
AKT3	2550
ENSG00000236031	4
FABP7P1	0
ENSG00000232184	5
AKT3-IT1	3
LINC02774	18
ENSG00000289055	24
ZBTB18	99
ENSG00000279774	6
ENSG00000229960	3
ENSG00000286486	9
RN7SL148P	2
ENSG00000237759	1
ENSG00000287531	0
ENSG00000289439	11
C1orf100	6
ENSG00000240963	4
TGIF2P1	12
ADSS2	167
CATSPERE	40
CYCSP5	0
DESI2	102
ENSG00000232059	0
ENSG00000284188	22
ENSG00000282317	0
ENSG00000287601	0
COX20	22
HNRNPU	2959
ENSG00000273175	11
RN7SKP55	4
RNU6-947P	1
ENSG00000272195	5
EFCAB2	477
RNU6-1089P	10
RNU6-999P	0
ENSG00000223353	0
RNU1-132P	7
KIF26B	124
KIF26B-AS1	7
DNAJC19P8	2
ENSG00000238224	8
ENSG00000231612	1
SMYD3	902
ENSG00000235096	7
SMYD3-AS1	25
CHCHD4P5	1
RNU6-1283P	0
SMYD3-IT1	2
ENSG00000227728	23
LINC01743	1
ENSG00000230813	36
ENSG00000229112	15
TFB2M	212
CNST	10022
ENSG00000225300	11
ENSG00000228955	4
ENSG00000260698	27
ENSG00000235021	4
SCCPDH	159
RPL35AP6	0
KIF28P	390
ENSG00000260855	104
LINC01341	66
ENSG00000235386	0
ENSG00000252011	0
AHCTF1	1398
ZNF695	10
ZNF670-ZNF695	9
ENSG00000236775	7
ZNF670	5
ENSG00000215796	0
ENSG00000228982	10
ZNF669	26
ENSG00000286747	9
LINC02897	9
FGFR3P6	1
ZNF124	291
ENSG00000224014	1
ENSG00000215795	18
ENSG00000259865	6
ZNF731P	80
MIR3916	0
RNA5SP82	0
ENSG00000232347	3
ENSG00000214144	25
VN1R17P	12
VN1R5	6
ENSG00000289566	7
ZNF496	126
ENSG00000289234	28
ENSG00000286216	9
ENSG00000287116	6
NLRP3	89
OR2B11	50
OR2W5P	21
GCSAML	598
OR2C3	45
ENSG00000236817	3
OR2G2	1
OR2G3	5
OR14L1P	13
ENSG00000235749	12
OR3D1P	16
OR13G1	2
OR6F1	0
ENSG00000239395	0
OR14A2	2
OR14K1	1
OR1C1	3
OR9H1P	30
OR14A16	18
HSD17B7P1	8
OR6R1P	11
OR11L1	1
TRIM58	11129
OR2W3	91
OR2T8	4
OR2AJ1	12
CLK3P2	14
ENSG00000289367	0
OR2X1P	0
OR2L8	16
OR2AK2	16
OR2L9P	3
OR2L1P	16
OR2L6P	17
OR2L5	15
OR2L2	19
OR2L3	10
OR2T32P	2
OR2L13	15
OR2M1P	9
OR2M5	4
OR2M2	20
OR2M3	33
OR2M4	19
OR2T33	28
OR2T12	44
OR2M7	8
OR14C36	3
OR2T4	7
OR2T6	18
OR2T1	7
OR2T7	13
OR2T2	19
OR2T3	6
ENSG00000229255	2
OR2T5	0
OR2AS2P	0
OR2G6	13
ENSG00000224521	15
OR2AS1P	1
OR2T29	2
OR2T34	10
OR2T10	12
ENSG00000271701	1
OR2T11	48
OR2T35	1
OR2T27	0
ENSG00000286015	4
OR14I1	0
LYPD9P	6
ENSG00000276520	0
AHCYP8	0
LYPD8	14
DPY19L4P1	13
SH3BP5L	464
MIR3124	7
ZNF672	422
ZNF692	47
ZNF692-DT	29
PGBD2	39
RNU6-1205P	0
RPL23AP25	25
FAM110C	25
ENSG00000227061	28
SH3YL1	75
ACP1	2290
ALKAL2	23
ENSG00000228643	0
ENSG00000235779	25
ENSG00000277997	0
LINC01865	21
ENSG00000236856	3
ENSG00000226277	0
LINC01874	17
ENSG00000284452	13
LINC01875	17
ENSG00000233633	14
TMEM18	120
TMEM18-DT	4
ENSG00000280360	2
ENSG00000233970	0
ENSG00000227713	4
ENSG00000272342	10
ENSG00000223751	8
ENSG00000231173	1
LINC01115	64
LINC01939	12
ENSG00000234796	8
SNTG2-AS1	2
SNTG2	42
ENSG00000235403	6
ENSG00000236665	7
ENSG00000233553	0
ENSG00000231482	3
TPO	99
ENSG00000228613	5
ENSG00000283766	0
ENSG00000203635	10
PXDN	152
MYT1L	199
ENSG00000284600	9
ENSG00000232057	33
MYT1L-AS1	10
ENSG00000234929	34
ENSG00000289608	6
ENSG00000287583	27
ENSG00000237720	89
ENSG00000227364	20
ENSG00000288786	14
ENSG00000228391	3
LINC01250	9
ENSG00000236760	2
ENSG00000226649	7
EIPR1	111
EIPR1-IT1	8
TRAPPC12	282
TRAPPC12-AS1	4
ENSG00000271868	10
ADI1	1066
ENSG00000235078	97
ENSG00000242282	0
ENSG00000286905	3
RNASEH1	44
RNASEH1-DT	40
ENSG00000287126	55
RPS7	1281
COLEC11	36
ENSG00000237370	7
TMSB4XP2	6
ENSG00000289136	6
ALLC	28
GAPDHP48	0
ENSG00000224661	6
DCDC2C	70
LINC01304	21
ENSG00000229550	2
NPM1P48	13
LINC01249	19
ENSG00000252238	6
RNU6-649P	9
ENSG00000289300	1
ENSG00000228585	0
ENSG00000232835	0
LINC01248	7
ENSG00000230090	29
SOX11	35
ENSG00000242540	30
ENSG00000236106	24
LINC01810	3
SILC1	105
MIR7158	0
ENSG00000234275	23
LINC01247	17
LINC01824	0
PIK3CDP1	0
MIR7515HG	33
ENSG00000286851	0
MIR7515	0
LINC00487	11
NRIR	54
CMPK2	198
RSAD2	200
ENSG00000271947	4
GRASLND	34
RNF144A	70
ENSG00000223884	27
RN7SKP112	6
ENSG00000272002	2
ENSG00000213774	0
ENSG00000229727	82
RNU6ATAC37P	0
ENSG00000287119	29
ENSG00000230515	9
LINC01871	24
ENSG00000232979	0
ENSG00000229405	6
ENSG00000226506	9
LINC00298	36
ENSG00000286857	7
LINC00299	296
ENSG00000229740	15
ENSG00000289191	3
LINC01814	162
ENSG00000285591	37
ENSG00000231083	9
SNRPEP5	0
ID2-AS1	72
ID2	266
KIDINS220	1454
MBOAT2	3292
HMGB1P25	16
RPL30P3	0
ENSG00000242136	0
ENSG00000261104	9
ENSG00000244310	17
ENSG00000240980	8
ASAP2	4920
EIF1P7	17
ITGB1BP1	104
CPSF3	317
